fight_id,Fighter,KD_x,Sig. str._x,Sig. str. %_x,Total str._x,Td_x,Td %_x,Sub. att_x,Rev._x,Ctrl_x,Round,KD_y,Sig. str._y,Sig. str. %_y,Total str._y,Td_y,Td %_y,Sub. att_y,Rev._y,Ctrl_y,Sig. str,Head,Body,Leg,Distance,Clinch,Ground
f046dfa306dc7acb,Dennis Siver,1,17 of 63,26%,23 of 69,0 of 1,0%,0,0,0:07,3,,,26%,,,,,,,17 of 63,8 of 46,1 of 6,8 of 11,17 of 63,0 of 0,0 of 0
f046dfa306dc7acb,Nate Mohr,0,48 of 102,47%,68 of 125,1 of 2,50%,0,0,1:50,0,0,48 of 102,47%,68 of 125,1 of 2,50%,0,0,1:50,,,,,,,
f046dfa306dc7acb,Nate Mohr,0,15 of 28,53%,35 of 51,1 of 1,100%,0,0,1:50,1,,,53%,,,,,,,15 of 28,8 of 20,1 of 1,6 of 7,11 of 20,0 of 0,4 of 8
f046dfa306dc7acb,Nate Mohr,0,17 of 40,42%,17 of 40,0 of 0,---,0,0,0:00,2,,,42%,,,,,,,17 of 40,5 of 23,5 of 7,7 of 10,15 of 38,2 of 2,0 of 0
f046dfa306dc7acb,Nate Mohr,0,16 of 34,47%,16 of 34,0 of 1,0%,0,0,0:00,3,,,47%,,,,,,,16 of 34,4 of 20,4 of 5,8 of 9,16 of 34,0 of 0,0 of 0
f9373ab59b7a853b,Shamil Abdurakhimov,0,9 of 25,36%,11 of 27,0 of 1,0%,0,0,0:31,0,0,9 of 25,36%,11 of 27,0 of 1,0%,0,0,0:31,,,,,,,
f9373ab59b7a853b,Shamil Abdurakhimov,0,9 of 25,36%,11 of 27,0 of 1,0%,0,0,0:31,1,,,36%,,,,,,,9 of 25,5 of 19,0 of 1,4 of 5,9 of 22,0 of 3,0 of 0
f9373ab59b7a853b,Timothy Johnson,0,22 of 59,37%,33 of 72,1 of 2,50%,0,0,0:58,0,0,22 of 59,37%,33 of 72,1 of 2,50%,0,0,0:58,,,,,,,
f9373ab59b7a853b,Timothy Johnson,0,22 of 59,37%,33 of 72,1 of 2,50%,0,0,0:58,1,,,37%,,,,,,,22 of 59,14 of 44,1 of 6,7 of 9,3 of 29,8 of 12,11 of 18
9b1e3d99fffb9c10,Travis Browne,0,25 of 37,67%,36 of 51,1 of 1,100%,0,0,1:41,0,0,25 of 37,67%,36 of 51,1 of 1,100%,0,0,1:41,,,,,,,
9b1e3d99fffb9c10,Travis Browne,0,25 of 37,67%,36 of 51,1 of 1,100%,0,0,1:41,1,,,67%,,,,,,,25 of 37,24 of 36,1 of 1,0 of 0,2 of 6,1 of 1,22 of 30
9b1e3d99fffb9c10,Brendan Schaub,0,5 of 13,38%,6 of 14,1 of 3,33%,0,0,0:49,0,0,5 of 13,38%,6 of 14,1 of 3,33%,0,0,0:49,,,,,,,
9b1e3d99fffb9c10,Brendan Schaub,0,5 of 13,38%,6 of 14,1 of 3,33%,0,0,0:49,1,,,38%,,,,,,,5 of 13,3 of 6,1 of 3,1 of 4,4 of 12,1 of 1,0 of 0
a76e14495e61cf19,Terrance McKinney,0,13 of 27,48%,15 of 29,0 of 0,---,0,0,0:13,0,0,13 of 27,48%,15 of 29,0 of 0,---,0,0,0:13,,,,,,,
a76e14495e61cf19,Terrance McKinney,0,13 of 27,48%,15 of 29,0 of 0,---,0,0,0:13,1,,,48%,,,,,,,13 of 27,12 of 26,1 of 1,0 of 0,5 of 5,0 of 0,8 of 22
a76e14495e61cf19,Kyle Nelson,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,0,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,,,,,,,
a76e14495e61cf19,Kyle Nelson,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,1,,,33%,,,,,,,1 of 3,0 of 2,0 of 0,1 of 1,1 of 3,0 of 0,0 of 0
94c0819fde11364d,Devin Clark,0,39 of 54,72%,122 of 150,3 of 4,75%,0,0,10:06,0,0,39 of 54,72%,122 of 150,3 of 4,75%,0,0,10:06,,,,,,,
94c0819fde11364d,Devin Clark,0,10 of 14,71%,33 of 38,1 of 2,50%,0,0,3:23,1,,,71%,,,,,,,10 of 14,3 of 6,1 of 1,6 of 7,5 of 8,3 of 4,2 of 2
94c0819fde11364d,Devin Clark,0,21 of 26,80%,46 of 52,1 of 1,100%,0,0,3:32,2,,,80%,,,,,,,21 of 26,10 of 15,11 of 11,0 of 0,2 of 6,0 of 0,19 of 20
94c0819fde11364d,Devin Clark,0,8 of 14,57%,43 of 60,1 of 1,100%,0,0,3:11,3,,,57%,,,,,,,8 of 14,6 of 11,1 of 2,1 of 1,2 of 6,0 of 0,6 of 8
94c0819fde11364d,Dequan Townsend,0,6 of 36,16%,37 of 69,0 of 0,---,0,0,0:00,0,0,6 of 36,16%,37 of 69,0 of 0,---,0,0,0:00,,,,,,,
94c0819fde11364d,Dequan Townsend,0,4 of 15,26%,16 of 28,0 of 0,---,0,0,0:00,1,,,26%,,,,,,,4 of 15,2 of 13,2 of 2,0 of 0,0 of 11,4 of 4,0 of 0
94c0819fde11364d,Dequan Townsend,0,1 of 9,11%,4 of 12,0 of 0,---,0,0,0:00,2,,,11%,,,,,,,1 of 9,1 of 9,0 of 0,0 of 0,1 of 9,0 of 0,0 of 0
94c0819fde11364d,Dequan Townsend,0,1 of 12,8%,17 of 29,0 of 0,---,0,0,0:00,3,,,8%,,,,,,,1 of 12,1 of 11,0 of 1,0 of 0,1 of 12,0 of 0,0 of 0
97b7638c592a95a9,Josh Emmett,0,41 of 142,28%,43 of 144,0 of 1,0%,0,0,0:00,0,0,41 of 142,28%,43 of 144,0 of 1,0%,0,0,0:00,,,,,,,
97b7638c592a95a9,Josh Emmett,0,17 of 51,33%,17 of 51,0 of 0,---,0,0,0:00,1,,,33%,,,,,,,17 of 51,5 of 37,4 of 6,8 of 8,17 of 51,0 of 0,0 of 0
97b7638c592a95a9,Josh Emmett,0,10 of 43,23%,10 of 43,0 of 1,0%,0,0,0:00,2,,,23%,,,,,,,10 of 43,4 of 28,4 of 10,2 of 5,10 of 43,0 of 0,0 of 0
97b7638c592a95a9,Josh Emmett,0,14 of 48,29%,16 of 50,0 of 0,---,0,0,0:00,3,,,29%,,,,,,,14 of 48,4 of 34,2 of 4,8 of 10,14 of 48,0 of 0,0 of 0
97b7638c592a95a9,Desmond Green,0,57 of 124,45%,66 of 135,1 of 2,50%,0,0,0:34,0,0,57 of 124,45%,66 of 135,1 of 2,50%,0,0,0:34,,,,,,,
97b7638c592a95a9,Desmond Green,0,17 of 36,47%,17 of 36,0 of 0,---,0,0,0:00,1,,,47%,,,,,,,17 of 36,13 of 30,1 of 2,3 of 4,17 of 36,0 of 0,0 of 0
97b7638c592a95a9,Desmond Green,0,23 of 52,44%,23 of 52,0 of 0,---,0,0,0:00,2,,,44%,,,,,,,23 of 52,21 of 47,1 of 3,1 of 2,23 of 52,0 of 0,0 of 0
97b7638c592a95a9,Desmond Green,0,17 of 36,47%,26 of 47,1 of 2,50%,0,0,0:34,3,,,47%,,,,,,,17 of 36,17 of 36,0 of 0,0 of 0,14 of 33,0 of 0,3 of 3
bec3154a11df3299,Alexander Volkanovski,0,47 of 107,43%,47 of 107,0 of 0,---,0,0,0:00,0,0,47 of 107,43%,47 of 107,0 of 0,---,0,0,0:00,,,,,,,
bec3154a11df3299,Alexander Volkanovski,0,26 of 52,50%,26 of 52,0 of 0,---,0,0,0:00,1,,,50%,,,,,,,26 of 52,8 of 29,7 of 12,11 of 11,24 of 49,2 of 3,0 of 0
bec3154a11df3299,Alexander Volkanovski,0,21 of 55,38%,21 of 55,0 of 0,---,0,0,0:00,2,,,38%,,,,,,,21 of 55,13 of 39,4 of 10,4 of 6,20 of 53,1 of 2,0 of 0
bec3154a11df3299,Ilia Topuria,1,35 of 77,45%,36 of 78,0 of 0,---,0,0,0:03,0,1,35 of 77,45%,36 of 78,0 of 0,---,0,0,0:03,,,,,,,
bec3154a11df3299,Ilia Topuria,0,15 of 38,39%,16 of 39,0 of 0,---,0,0,0:00,1,,,39%,,,,,,,15 of 38,4 of 25,7 of 8,4 of 5,13 of 36,2 of 2,0 of 0
bec3154a11df3299,Ilia Topuria,1,20 of 39,51%,20 of 39,0 of 0,---,0,0,0:03,2,,,51%,,,,,,,20 of 39,13 of 28,5 of 8,2 of 3,15 of 34,2 of 2,3 of 3
96f51af6a93b94c6,Amir Sadollah,0,10 of 38,26%,25 of 53,0 of 0,---,0,0,0:09,0,0,10 of 38,26%,25 of 53,0 of 0,---,0,0,0:09,,,,,,,
96f51af6a93b94c6,Amir Sadollah,0,2 of 9,22%,8 of 15,0 of 0,---,0,0,0:00,1,,,22%,,,,,,,2 of 9,1 of 8,0 of 0,1 of 1,2 of 7,0 of 0,0 of 2
96f51af6a93b94c6,Amir Sadollah,0,1 of 8,12%,6 of 13,0 of 0,---,0,0,0:00,2,,,12%,,,,,,,1 of 8,0 of 5,1 of 2,0 of 1,1 of 7,0 of 1,0 of 0
96f51af6a93b94c6,Amir Sadollah,0,7 of 21,33%,11 of 25,0 of 0,---,0,0,0:09,3,,,33%,,,,,,,7 of 21,6 of 18,1 of 2,0 of 1,5 of 17,2 of 4,0 of 0
96f51af6a93b94c6,Dong Hyun Kim,0,30 of 40,75%,45 of 58,6 of 8,75%,0,0,12:25,0,0,30 of 40,75%,45 of 58,6 of 8,75%,0,0,12:25,,,,,,,
96f51af6a93b94c6,Dong Hyun Kim,0,11 of 15,73%,18 of 23,1 of 1,100%,0,0,4:29,1,,,73%,,,,,,,11 of 15,9 of 13,0 of 0,2 of 2,2 of 2,0 of 0,9 of 13
96f51af6a93b94c6,Dong Hyun Kim,0,12 of 15,80%,19 of 23,3 of 4,75%,0,0,4:25,2,,,80%,,,,,,,12 of 15,11 of 14,0 of 0,1 of 1,1 of 1,2 of 2,9 of 12
96f51af6a93b94c6,Dong Hyun Kim,0,7 of 10,70%,8 of 12,2 of 3,66%,0,0,3:31,3,,,70%,,,,,,,7 of 10,6 of 9,0 of 0,1 of 1,2 of 5,2 of 2,3 of 3
2571e91b263df9fb,Alvin Robinson,0,44 of 78,56%,186 of 248,2 of 4,50%,1,1,8:05,0,0,44 of 78,56%,186 of 248,2 of 4,50%,1,1,8:05,,,,,,,
2571e91b263df9fb,Alvin Robinson,0,4 of 8,50%,15 of 23,0 of 1,0%,0,0,0:00,1,,,50%,,,,,,,4 of 8,2 of 6,1 of 1,1 of 1,3 of 6,1 of 2,0 of 0
2571e91b263df9fb,Alvin Robinson,0,24 of 38,63%,82 of 104,1 of 1,100%,1,1,3:13,2,,,63%,,,,,,,24 of 38,24 of 37,0 of 0,0 of 1,2 of 5,1 of 2,21 of 31
2571e91b263df9fb,Alvin Robinson,0,16 of 32,50%,89 of 121,1 of 2,50%,0,0,4:52,3,,,50%,,,,,,,16 of 32,16 of 32,0 of 0,0 of 0,0 of 0,0 of 0,16 of 32
2571e91b263df9fb,Jorge Gurgel,0,3 of 12,25%,33 of 46,0 of 0,---,0,1,6:10,0,0,3 of 12,25%,33 of 46,0 of 0,---,0,1,6:10,,,,,,,
2571e91b263df9fb,Jorge Gurgel,0,1 of 5,20%,17 of 23,0 of 0,---,0,0,4:50,1,,,20%,,,,,,,1 of 5,1 of 5,0 of 0,0 of 0,0 of 1,0 of 0,1 of 4
2571e91b263df9fb,Jorge Gurgel,0,2 of 7,28%,9 of 16,0 of 0,---,0,1,1:18,2,,,28%,,,,,,,2 of 7,2 of 6,0 of 0,0 of 1,0 of 2,0 of 0,2 of 5
2571e91b263df9fb,Jorge Gurgel,0,0 of 0,---,7 of 7,0 of 0,---,0,0,0:02,3,,,---,,,,,,,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
f37d18b5c35145bf,Chris Weidman,0,12 of 47,25%,16 of 54,1 of 8,12%,0,0,0:25,0,0,12 of 47,25%,16 of 54,1 of 8,12%,0,0,0:25,,,,,,,
f37d18b5c35145bf,Chris Weidman,0,7 of 24,29%,9 of 27,1 of 4,25%,0,0,0:25,1,,,29%,,,,,,,7 of 24,1 of 11,4 of 8,2 of 5,7 of 23,0 of 1,0 of 0
f37d18b5c35145bf,Chris Weidman,0,4 of 21,19%,6 of 25,0 of 4,0%,0,0,0:00,2,,,19%,,,,,,,4 of 21,1 of 11,1 of 6,2 of 4,4 of 21,0 of 0,0 of 0
f37d18b5c35145bf,Chris Weidman,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,0:00,3,,,50%,,,,,,,1 of 2,0 of 0,1 of 1,0 of 1,1 of 2,0 of 0,0 of 0
f37d18b5c35145bf,Yoel Romero,1,18 of 40,45%,27 of 51,2 of 3,66%,0,0,1:52,0,1,18 of 40,45%,27 of 51,2 of 3,66%,0,0,1:52,,,,,,,
f37d18b5c35145bf,Yoel Romero,0,3 of 10,30%,5 of 12,0 of 0,---,0,0,0:00,1,,,30%,,,,,,,3 of 10,2 of 6,1 of 2,0 of 2,3 of 9,0 of 1,0 of 0
f37d18b5c35145bf,Yoel Romero,0,8 of 21,38%,15 of 30,2 of 3,66%,0,0,1:48,2,,,38%,,,,,,,8 of 21,5 of 18,1 of 1,2 of 2,4 of 13,1 of 1,3 of 7
f37d18b5c35145bf,Yoel Romero,1,7 of 9,77%,7 of 9,0 of 0,---,0,0,0:04,3,,,77%,,,,,,,7 of 9,6 of 8,0 of 0,1 of 1,2 of 2,0 of 0,5 of 7
ca2b48fd007126e0,Pat Healy,0,44 of 157,28%,68 of 189,0 of 2,0%,0,0,0:06,0,0,44 of 157,28%,68 of 189,0 of 2,0%,0,0,0:06,,,,,,,
ca2b48fd007126e0,Pat Healy,0,19 of 76,25%,22 of 82,0 of 1,0%,0,0,0:01,1,,,25%,,,,,,,19 of 76,10 of 62,6 of 11,3 of 3,19 of 76,0 of 0,0 of 0
ca2b48fd007126e0,Pat Healy,0,19 of 59,32%,32 of 75,0 of 1,0%,0,0,0:05,2,,,32%,,,,,,,19 of 59,13 of 50,4 of 7,2 of 2,17 of 57,2 of 2,0 of 0
ca2b48fd007126e0,Pat Healy,0,6 of 22,27%,14 of 32,0 of 0,---,0,0,0:00,3,,,27%,,,,,,,6 of 22,4 of 19,2 of 3,0 of 0,6 of 22,0 of 0,0 of 0
ca2b48fd007126e0,Khabib Nurmagomedov,0,54 of 130,41%,90 of 169,5 of 11,45%,0,0,6:30,0,0,54 of 130,41%,90 of 169,5 of 11,45%,0,0,6:30,,,,,,,
ca2b48fd007126e0,Khabib Nurmagomedov,0,29 of 70,41%,30 of 71,1 of 3,33%,0,0,0:26,1,,,41%,,,,,,,29 of 70,22 of 63,4 of 4,3 of 3,28 of 69,1 of 1,0 of 0
ca2b48fd007126e0,Khabib Nurmagomedov,0,15 of 38,39%,24 of 49,2 of 5,40%,0,0,1:56,2,,,39%,,,,,,,15 of 38,10 of 32,3 of 4,2 of 2,11 of 29,1 of 6,3 of 3
ca2b48fd007126e0,Khabib Nurmagomedov,0,10 of 22,45%,36 of 49,2 of 3,66%,0,0,4:08,3,,,45%,,,,,,,10 of 22,8 of 20,2 of 2,0 of 0,5 of 13,0 of 0,5 of 9
43e8fcd8e4d015fb,Wilson Gouveia,0,8 of 19,42%,8 of 19,1 of 1,100%,2,0,0:14,0,0,8 of 19,42%,8 of 19,1 of 1,100%,2,0,0:14,,,,,,,
43e8fcd8e4d015fb,Wilson Gouveia,0,5 of 8,62%,5 of 8,1 of 1,100%,1,0,0:14,1,,,62%,,,,,,,5 of 8,0 of 2,1 of 1,4 of 5,4 of 7,1 of 1,0 of 0
43e8fcd8e4d015fb,Wilson Gouveia,0,3 of 11,27%,3 of 11,0 of 0,---,1,0,0:00,2,,,27%,,,,,,,3 of 11,3 of 11,0 of 0,0 of 0,3 of 11,0 of 0,0 of 0
43e8fcd8e4d015fb,Ryan Jensen,0,30 of 72,41%,45 of 90,2 of 2,100%,0,1,3:41,0,0,30 of 72,41%,45 of 90,2 of 2,100%,0,1,3:41,,,,,,,
43e8fcd8e4d015fb,Ryan Jensen,0,24 of 60,40%,36 of 74,1 of 1,100%,0,1,3:06,1,,,40%,,,,,,,24 of 60,23 of 58,0 of 1,1 of 1,2 of 10,0 of 0,22 of 50
43e8fcd8e4d015fb,Ryan Jensen,0,6 of 12,50%,9 of 16,1 of 1,100%,0,0,0:35,2,,,50%,,,,,,,6 of 12,5 of 11,0 of 0,1 of 1,3 of 7,1 of 1,2 of 4
b7d238437d6644ce,Andrea Lee,0,36 of 102,35%,59 of 126,2 of 3,66%,1,0,0:42,0,0,36 of 102,35%,59 of 126,2 of 3,66%,1,0,0:42,,,,,,,
b7d238437d6644ce,Andrea Lee,0,12 of 31,38%,14 of 33,2 of 2,100%,0,0,0:40,1,,,38%,,,,,,,12 of 31,4 of 20,4 of 6,4 of 5,9 of 28,3 of 3,0 of 0
b7d238437d6644ce,Andrea Lee,0,9 of 34,26%,14 of 39,0 of 1,0%,0,0,0:02,2,,,26%,,,,,,,9 of 34,4 of 26,3 of 5,2 of 3,9 of 34,0 of 0,0 of 0
b7d238437d6644ce,Andrea Lee,0,15 of 37,40%,31 of 54,0 of 0,---,1,0,0:00,3,,,40%,,,,,,,15 of 37,6 of 26,6 of 8,3 of 3,14 of 34,0 of 0,1 of 3
b7d238437d6644ce,Miranda Maverick,0,66 of 136,48%,106 of 180,3 of 8,37%,0,0,3:05,0,0,66 of 136,48%,106 of 180,3 of 8,37%,0,0,3:05,,,,,,,
b7d238437d6644ce,Miranda Maverick,0,24 of 43,55%,31 of 51,1 of 2,50%,0,0,0:20,1,,,55%,,,,,,,24 of 43,9 of 25,5 of 8,10 of 10,23 of 41,1 of 2,0 of 0
b7d238437d6644ce,Miranda Maverick,0,23 of 48,47%,47 of 74,1 of 3,33%,0,0,1:32,2,,,47%,,,,,,,23 of 48,11 of 34,4 of 6,8 of 8,21 of 46,2 of 2,0 of 0
b7d238437d6644ce,Miranda Maverick,0,19 of 45,42%,28 of 55,1 of 3,33%,0,0,1:13,3,,,42%,,,,,,,19 of 45,8 of 30,7 of 11,4 of 4,16 of 41,3 of 4,0 of 0
19348172178f42ed,Henry Briones,0,0 of 0,---,9 of 10,0 of 0,---,0,0,0:00,0,0,0 of 0,---,9 of 10,0 of 0,---,0,0,0:00,,,,,,,
19348172178f42ed,Henry Briones,0,0 of 0,---,9 of 10,0 of 0,---,0,0,0:00,1,,,---,,,,,,,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
19348172178f42ed,Rani Yahya,0,3 of 4,75%,14 of 15,1 of 2,50%,2,0,1:39,0,0,3 of 4,75%,14 of 15,1 of 2,50%,2,0,1:39,,,,,,,
19348172178f42ed,Rani Yahya,0,3 of 4,75%,14 of 15,1 of 2,50%,2,0,1:39,1,,,75%,,,,,,,3 of 4,1 of 2,0 of 0,2 of 2,2 of 3,0 of 0,1 of 1
85e79748b75eb30e,Israel Adesanya,0,26 of 50,52%,32 of 56,0 of 1,0%,0,0,0:00,0,0,26 of 50,52%,32 of 56,0 of 1,0%,0,0,0:00,,,,,,,
85e79748b75eb30e,Israel Adesanya,0,20 of 44,45%,26 of 50,0 of 1,0%,0,0,0:00,1,,,45%,,,,,,,20 of 44,8 of 27,3 of 5,9 of 12,20 of 44,0 of 0,0 of 0
85e79748b75eb30e,Israel Adesanya,0,6 of 6,100%,6 of 6,0 of 0,---,0,0,0:00,2,,,100%,,,,,,,6 of 6,1 of 1,3 of 3,2 of 2,6 of 6,0 of 0,0 of 0
85e79748b75eb30e,Nassourdine Imavov,1,15 of 31,48%,18 of 34,0 of 3,0%,0,0,0:44,0,1,15 of 31,48%,18 of 34,0 of 3,0%,0,0,0:44,,,,,,,
85e79748b75eb30e,Nassourdine Imavov,0,8 of 21,38%,10 of 23,0 of 3,0%,0,0,0:40,1,,,38%,,,,,,,8 of 21,3 of 13,0 of 2,5 of 6,8 of 21,0 of 0,0 of 0
85e79748b75eb30e,Nassourdine Imavov,1,7 of 10,70%,8 of 11,0 of 0,---,0,0,0:04,2,,,70%,,,,,,,7 of 10,6 of 8,0 of 1,1 of 1,2 of 4,0 of 0,5 of 6
4cd909fa0d3e0483,Pete Spratt,0,12 of 15,80%,40 of 43,0 of 0,---,0,1,1:07,0,0,12 of 15,80%,40 of 43,0 of 0,---,0,1,1:07,,,,,,,
4cd909fa0d3e0483,Pete Spratt,0,11 of 14,78%,37 of 40,0 of 0,---,0,1,1:00,1,,,78%,,,,,,,11 of 14,7 of 10,2 of 2,2 of 2,3 of 4,3 of 3,5 of 7
4cd909fa0d3e0483,Pete Spratt,0,1 of 1,100%,3 of 3,0 of 0,---,0,0,0:07,2,,,100%,,,,,,,1 of 1,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0
4cd909fa0d3e0483,Jeremy Jackson,0,5 of 14,35%,20 of 33,2 of 5,40%,0,1,3:21,0,0,5 of 14,35%,20 of 33,2 of 5,40%,0,1,3:21,,,,,,,
4cd909fa0d3e0483,Jeremy Jackson,0,5 of 12,41%,20 of 31,2 of 4,50%,0,1,2:59,1,,,41%,,,,,,,5 of 12,0 of 6,1 of 1,4 of 5,0 of 6,5 of 5,0 of 1
4cd909fa0d3e0483,Jeremy Jackson,0,0 of 2,0%,0 of 2,0 of 1,0%,0,0,0:22,2,,,0%,,,,,,,0 of 2,0 of 1,0 of 0,0 of 1,0 of 2,0 of 0,0 of 0
e7a915f39ecf6db0,Katlyn Cerminara,0,19 of 53,35%,27 of 61,0 of 0,---,0,0,0:25,0,0,19 of 53,35%,27 of 61,0 of 0,---,0,0,0:25,,,,,,,
e7a915f39ecf6db0,Katlyn Cerminara,0,19 of 53,35%,27 of 61,0 of 0,---,0,0,0:25,1,,,35%,,,,,,,19 of 53,7 of 35,12 of 18,0 of 0,10 of 41,9 of 12,0 of 0
e7a915f39ecf6db0,Jessica Andrade,1,28 of 43,65%,62 of 79,2 of 3,66%,0,0,2:26,0,1,28 of 43,65%,62 of 79,2 of 3,66%,0,0,2:26,,,,,,,
e7a915f39ecf6db0,Jessica Andrade,1,28 of 43,65%,62 of 79,2 of 3,66%,0,0,2:26,1,,,65%,,,,,,,28 of 43,11 of 24,11 of 12,6 of 7,14 of 28,8 of 9,6 of 6
6275b448b6c35f1f,Jim Miller,0,45 of 110,40%,61 of 127,2 of 3,66%,0,0,2:10,0,0,45 of 110,40%,61 of 127,2 of 3,66%,0,0,2:10,,,,,,,
6275b448b6c35f1f,Jim Miller,0,4 of 11,36%,20 of 28,1 of 1,100%,0,0,2:04,1,,,36%,,,,,,,4 of 11,2 of 6,0 of 2,2 of 3,2 of 9,0 of 0,2 of 2
6275b448b6c35f1f,Jim Miller,0,23 of 47,48%,23 of 47,0 of 0,---,0,0,0:00,2,,,48%,,,,,,,23 of 47,9 of 31,6 of 8,8 of 8,23 of 45,0 of 2,0 of 0
6275b448b6c35f1f,Jim Miller,0,18 of 52,34%,18 of 52,1 of 2,50%,0,0,0:06,3,,,34%,,,,,,,18 of 52,10 of 41,2 of 4,6 of 7,17 of 49,1 of 3,0 of 0
6275b448b6c35f1f,Danny Castillo,0,35 of 103,33%,51 of 120,0 of 6,0%,0,0,2:20,0,0,35 of 103,33%,51 of 120,0 of 6,0%,0,0,2:20,,,,,,,
6275b448b6c35f1f,Danny Castillo,0,4 of 15,26%,15 of 27,0 of 1,0%,0,0,1:33,1,,,26%,,,,,,,4 of 15,3 of 12,0 of 0,1 of 3,2 of 12,0 of 0,2 of 3
6275b448b6c35f1f,Danny Castillo,0,16 of 46,34%,16 of 46,0 of 1,0%,0,0,0:00,2,,,34%,,,,,,,16 of 46,9 of 36,2 of 5,5 of 5,16 of 45,0 of 1,0 of 0
6275b448b6c35f1f,Danny Castillo,0,15 of 42,35%,20 of 47,0 of 4,0%,0,0,0:47,3,,,35%,,,,,,,15 of 42,10 of 34,3 of 6,2 of 2,15 of 41,0 of 1,0 of 0
793432d042384a02,Nate Quarry,0,16 of 34,47%,29 of 47,1 of 1,100%,0,0,1:48,0,0,16 of 34,47%,29 of 47,1 of 1,100%,0,0,1:48,,,,,,,
793432d042384a02,Nate Quarry,0,16 of 34,47%,29 of 47,1 of 1,100%,0,0,1:48,1,,,47%,,,,,,,16 of 34,15 of 33,1 of 1,0 of 0,0 of 1,1 of 1,15 of 32
793432d042384a02,Jason MacDonald,0,1 of 1,100%,3 of 5,0 of 1,0%,0,0,0:27,0,0,1 of 1,100%,3 of 5,0 of 1,0%,0,0,0:27,,,,,,,
793432d042384a02,Jason MacDonald,0,1 of 1,100%,3 of 5,0 of 1,0%,0,0,0:27,1,,,100%,,,,,,,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0
a4527094aa107b55,Enrique Barzola,0,78 of 234,33%,83 of 239,1 of 5,20%,0,0,0:38,0,0,78 of 234,33%,83 of 239,1 of 5,20%,0,0,0:38,,,,,,,
a4527094aa107b55,Enrique Barzola,0,20 of 62,32%,21 of 63,0 of 0,---,0,0,0:00,1,,,32%,,,,,,,20 of 62,10 of 49,5 of 6,5 of 7,18 of 60,2 of 2,0 of 0
a4527094aa107b55,Enrique Barzola,0,28 of 82,34%,31 of 85,1 of 2,50%,0,0,0:36,2,,,34%,,,,,,,28 of 82,18 of 68,8 of 11,2 of 3,20 of 67,1 of 1,7 of 14
a4527094aa107b55,Enrique Barzola,0,30 of 90,33%,31 of 91,0 of 3,0%,0,0,0:02,3,,,33%,,,,,,,30 of 90,20 of 72,8 of 14,2 of 4,26 of 85,3 of 4,1 of 1
a4527094aa107b55,Movsar Evloev,0,71 of 233,30%,78 of 244,4 of 11,36%,0,0,2:12,0,0,71 of 233,30%,78 of 244,4 of 11,36%,0,0,2:12,,,,,,,
a4527094aa107b55,Movsar Evloev,0,16 of 71,22%,22 of 81,2 of 2,100%,0,0,1:11,1,,,22%,,,,,,,16 of 71,14 of 66,0 of 1,2 of 4,15 of 65,0 of 4,1 of 2
a4527094aa107b55,Movsar Evloev,0,24 of 73,32%,25 of 74,2 of 5,40%,0,0,0:57,2,,,32%,,,,,,,24 of 73,21 of 69,2 of 2,1 of 2,21 of 69,3 of 4,0 of 0
a4527094aa107b55,Movsar Evloev,0,31 of 89,34%,31 of 89,0 of 4,0%,0,0,0:04,3,,,34%,,,,,,,31 of 89,28 of 85,1 of 2,2 of 2,30 of 87,1 of 2,0 of 0
7d9bb6fda0ea1ee0,Mickey Gall,0,83 of 143,58%,93 of 153,1 of 2,50%,0,0,0:08,0,0,83 of 143,58%,93 of 153,1 of 2,50%,0,0,0:08,,,,,,,
7d9bb6fda0ea1ee0,Mickey Gall,0,24 of 47,51%,24 of 47,0 of 0,---,0,0,0:00,1,,,51%,,,,,,,24 of 47,19 of 39,5 of 8,0 of 0,21 of 42,3 of 5,0 of 0
7d9bb6fda0ea1ee0,Mickey Gall,0,26 of 40,65%,26 of 40,1 of 1,100%,0,0,0:06,2,,,65%,,,,,,,26 of 40,19 of 32,7 of 8,0 of 0,26 of 40,0 of 0,0 of 0
7d9bb6fda0ea1ee0,Mickey Gall,0,33 of 56,58%,43 of 66,0 of 1,0%,0,0,0:02,3,,,58%,,,,,,,33 of 56,32 of 55,1 of 1,0 of 0,31 of 54,1 of 1,1 of 1
7d9bb6fda0ea1ee0,Bassil Hafez,0,95 of 201,47%,101 of 210,3 of 5,60%,0,0,1:12,0,0,95 of 201,47%,101 of 210,3 of 5,60%,0,0,1:12,,,,,,,
7d9bb6fda0ea1ee0,Bassil Hafez,0,29 of 63,46%,29 of 63,0 of 0,---,0,0,0:00,1,,,46%,,,,,,,29 of 63,22 of 55,4 of 5,3 of 3,28 of 61,1 of 2,0 of 0
