fighter,prior_to_date,rating,rating_deviation,volatility
Hayato Sakurai,2005-12-31,1723.6329507801381,153.24250199160804,0.06000030481399375
Hayato Sakurai,2006-06-04,1704.4326887677612,147.0863366438361,0.06000026106984569
Hayato Sakurai,2006-08-27,1722.1080832183104,142.96729637163273,0.060000227906300406
Hayato Sakurai,2007-02-24,1744.2994521090834,138.98170379549896,0.060000227906300406
Hayato Sakurai,2008-03-15,1764.1460305724531,135.4864312616902,0.060000227906300406
Hayato Sakurai,2008-09-23,1782.0733463410256,132.39641971268102,0.060000227906300406
Hayato Sakurai,2008-12-31,1794.1010031896917,129.3164303184389,0.06000019251740416
Hayato Sakurai,2009-04-05,1802.6056083100427,127.49431976504997,0.06000019251740416
Hayato Sakurai,2009-07-20,1857.7135905826378,121.95403552885175,0.06000022057539113
Hayato Sakurai,2009-12-31,1816.911189966659,118.19817439557762,0.06000022506165461
Hayato Sakurai,2010-05-29,1778.9543596228496,113.22267607685295,0.06000022506165461
Hayato Sakurai,2010-12-31,1748.3376755026989,108.63322121087802,0.060000192593804146
Hayato Sakurai,2011-12-31,1702.7042002167384,106.83471074767053,0.060000318519153925
Hayato Sakurai,2012-12-31,1727.5543068416573,103.20869655478432,0.0600002819217965
Hayder Hassan,2015-07-12,1500.0,350.0,0.06
Hayder Hassan,2015-12-19,1337.6891050239633,290.3189646746798,0.059999999975475136
Heath Herring,2000-06-04,1500.0,350.0,0.06
Heath Herring,2000-10-31,1662.3108949760367,290.3189646746798,0.059999999975475136
Heath Herring,2000-12-09,1816.3533926702944,245.25971177349078,0.059999999975475136
Heath Herring,2001-03-25,1922.8059970302902,209.894168064093,0.059999999975475136
Heath Herring,2001-05-27,1948.4095498736094,201.30460712114265,0.059999999975475136
Heath Herring,2001-07-29,1840.8694367803787,180.00525375661292,0.059999999975475136
Heath Herring,2001-11-03,1921.5893951050068,163.49723333547362,0.059999999975475136
Heath Herring,2002-02-24,1866.0525829777678,152.90796164167253,0.059999999975475136
Heath Herring,2002-09-29,1933.7154325785043,142.5946679700056,0.059999999975475136
Heath Herring,2002-11-24,1945.6993811783884,140.17056284872712,0.059999999975475136
Heath Herring,2003-06-08,1899.5562118312316,134.97727437923572,0.059999999975475136
Heath Herring,2003-11-09,1861.5635539966265,128.2807224049837,0.059999999975475136
Heath Herring,2003-12-31,1870.9681348614827,126.0036906006386,0.059999999975475136
Heath Herring,2004-02-01,1882.4442707580538,124.15949062007856,0.059999999975475136
Heath Herring,2004-04-25,1903.2653678108418,120.33552232860764,0.059999966608710015
Heath Herring,2004-06-20,1918.8401916765101,117.8230186441909,0.059999966608710015
Heath Herring,2004-10-31,1903.1947110032356,114.38757296789989,0.059999929815542356
Heath Herring,2007-01-25,1918.984242822409,111.92012368495395,0.059999899300700765
Heath Herring,2007-04-07,1880.3294264330914,109.60430495135324,0.05999991770143671
Heath Herring,2007-07-07,1884.2009646413771,109.21059640734953,0.05999991770143671
Heath Herring,2008-03-01,1873.2602347683307,106.9631976092411,0.05999987999817453
Heath Herring,2008-08-09,1898.0907663858632,103.92081159565103,0.05999987999817453
Heather Clark,2014-12-12,1500.0,350.0,0.06
Heather Clark,2016-05-08,1662.3108949760367,290.3189646746798,0.059999999975475136
Heather Clark,2016-11-05,1544.038915131269,246.336023630759,0.059999999975475136
Hecher Sosa,2025-09-16,1500.0,350.0,0.06
Hecher Sosa,2026-03-14,1662.3108949760367,290.3189646746798,0.059999999975475136
Hector Aldana,2018-06-23,1500.0,350.0,0.06
Hector Aldana,2018-11-17,1365.3543720203875,282.74241972451114,0.06
Hector Aldana,2019-10-12,1275.3077165677687,250.29905275576155,0.06
Hector Lombard,2006-06-04,1500.0,350.0,0.06
Hector Lombard,2006-11-05,1412.7785980586289,284.3544088030904,0.059999949945639834
Hector Lombard,2012-07-21,1354.508351915481,249.66356686075602,0.05999990454216635
Hector Lombard,2012-12-14,1333.2497870027264,236.58153937648115,0.05999990454216635
Hector Lombard,2013-03-02,1605.3532957983264,229.28572157308918,0.06000029788091807
Hector Lombard,2013-10-19,1575.3625449518274,212.2778421803421,0.06000025376824624
Hector Lombard,2014-03-15,1763.6365789426588,198.31502591245527,0.06000056330895375
Hector Lombard,2016-03-19,1929.1051049233702,186.83333385509314,0.0600007636754228
Hector Lombard,2016-06-04,1850.6482101201866,167.12048471060163,0.0600007636754228
Hector Lombard,2017-02-19,1809.847298308981,153.63163534853243,0.06000071808036556
Hector Lombard,2017-09-16,1776.055063017191,143.56910769385232,0.060000670399299266
Hector Lombard,2018-03-03,1712.6085600660601,135.86233708484454,0.060000695593664506
Hector Lombard,2018-09-22,1674.083076465723,127.8390605895147,0.060000656635118686
Hector Ramirez,2004-06-03,1500.0,350.0,0.06
Hector Ramirez,2006-11-18,1399.8982124775575,286.6882691669018,0.05999995848604335
Hector Ramirez,2007-06-16,1257.9199622459687,236.9880682367551,0.05999995848604335
Hector Sandoval,2016-07-30,1500.0,350.0,0.06
Hector Sandoval,2016-12-17,1411.0649272470334,279.91851688613315,0.059999945506436385
Hector Sandoval,2017-04-22,1594.332891055035,238.7757982298869,0.060000027066858225
Hector Sandoval,2017-08-05,1653.2296206952756,216.31268296680017,0.059999990010332245
Hector Urbina,2014-11-15,1500.0,350.0,0.06
Hector Urbina,2015-11-21,1662.33764100717,268.8695507997654,0.06
Hector Urbina,2016-09-24,1546.6176314295033,233.8086461809156,0.06
Helio Dipp,2007-03-10,1500.0,350.0,0.06
Henrique Shiguemoto,2020-09-08,1500.0,350.0,0.06
Henrique da Silva,2016-06-04,1500.0,350.0,0.06
Henrique da Silva,2016-10-01,1753.8577441640866,288.05196270199525,0.0600000896737748
Henrique da Silva,2016-12-17,1824.1241046194602,258.34864068771384,0.0600000896737748
Henrique da Silva,2017-01-28,1653.3926612303019,238.85185751610547,0.060000147612416226
Henrique da Silva,2017-06-10,1534.7875061039765,218.75027397518292,0.0600001823300885
Henrique da Silva,2017-09-22,1430.291820421088,194.77040615955005,0.06000021532326914
Henrique da Silva,2018-08-11,1374.5317919074723,182.79465674069817,0.06000021532326914
Henry Briones,2014-11-15,1500.0,350.0,0.06
Henry Briones,2015-07-11,1662.3108949760367,290.3189646746798,0.059999999975475136
Henry Briones,2016-11-05,1551.2359310738516,246.15289273977046,0.059999999975475136
Henry Briones,2017-08-05,1438.883774493122,214.8793307935731,0.059999999975475136
Henry Briones,2018-05-19,1404.603840426972,197.71368675395345,0.05999994791777929
Henry Cejudo,2014-12-13,1500.0,350.0,0.06
Henry Cejudo,2015-03-14,1666.520065837304,265.5382056154732,0.06
Henry Cejudo,2015-06-13,1798.7601472513438,216.5993803619266,0.06
Henry Cejudo,2015-11-21,1854.7420563884748,194.3355597575502,0.05999995837882021
Henry Cejudo,2016-04-23,1934.8113846634556,174.13654948430604,0.05999995837882021
Henry Cejudo,2016-12-03,1882.017346824408,158.3560213159523,0.05999992228797536
Henry Cejudo,2017-09-09,1834.7971738344104,145.96219262321287,0.059999883598384304
Henry Cejudo,2017-12-02,1876.016291661016,136.69841568533877,0.05999984582057465
Henry Cejudo,2018-08-04,1911.2835569388287,129.19898824972282,0.05999980862784641
Henry Cejudo,2019-01-19,1969.6488135741981,123.27218320436323,0.059999815477039135
Henry Cejudo,2019-06-08,2014.0766175456286,117.44251770478542,0.059999815477039135
Henry Cejudo,2020-05-09,2053.4148735768586,113.2364604923135,0.059999815477039135
Henry Cejudo,2023-05-06,2087.4572671898186,108.70586839774624,0.059999815477039135
Henry Cejudo,2024-02-17,2057.734812253132,104.60090161447783,0.059999815477039135
Henry Cejudo,2025-02-22,2030.3760676335241,101.18471702411367,0.059999815477039135
Henry Cejudo,2025-12-06,1998.0292974315103,98.194802004759,0.059999815477039135
Henry Martinez,2012-02-04,1500.0,350.0,0.06
Henry Martinez,2012-06-08,1389.038058247886,271.0474025627359,0.05999994786126121
Henry Martinez,2012-12-08,1493.7885620787858,235.57479854439129,0.05999994786126121
Henry Miller,2004-04-25,1500.0,350.0,0.06
Henry Miller,2004-10-14,1312.1882845545076,283.3657023467035,0.06
Henry Miller,2004-12-31,1477.3730882109473,252.37882010680627,0.06000004074879101
Henry Miller,2005-07-17,1382.3059305736151,227.18767204203004,0.06000004074879101
Henry Miller,2005-10-23,1298.1786608312177,204.7548502075987,0.06000004074879101
Heraldo Souza,2024-10-15,1500.0,350.0,0.06
Herbert Burns,2019-08-06,1500.0,350.0,0.06
Herbert Burns,2020-01-25,1662.3108949760367,290.3189646746798,0.059999999975475136
Herbert Burns,2020-06-06,1750.5421139054627,256.3451747345476,0.059999999975475136
Herbert Burns,2020-08-15,1887.0755513566926,209.79257234792973,0.059999999975475136
Herbert Burns,2022-07-16,1699.3316211179615,200.3037919798667,0.060000172941234026
Herbert Burns,2024-03-30,1593.2271053715938,182.29536626651623,0.060000216441829346
Herbert Burns,2024-08-17,1534.913511584953,165.0030211867081,0.060000179142586624
Herdem Alacabek,2019-08-13,1500.0,350.0,0.06
Herman Renting,2000-10-31,1500.0,350.0,0.06
Hermes Franca,2003-04-25,1500.0,350.0,0.06
Hermes Franca,2003-09-26,1662.3108949760367,290.3189646746798,0.059999999975475136
Hermes Franca,2004-01-31,1848.0587023447354,237.74478153742677,0.06000004993294532
Hermes Franca,2004-04-02,1727.0963849914222,211.22300575712848,0.06000004993294532
Hermes Franca,2006-07-08,1624.7618900860666,187.12927270639236,0.060000053300600105
Hermes Franca,2006-08-26,1670.7957785305869,176.8560061775062,0.060000053300600105
Hermes Franca,2006-10-12,1708.1372664891496,168.56151892110893,0.060000053300600105
Hermes Franca,2007-01-25,1783.5065652147628,157.88820992485992,0.06000008620488158
Hermes Franca,2007-07-07,1829.24834723029,147.7847092311248,0.060000054214160554
Hermes Franca,2008-07-19,1783.1594154695983,138.21656525671358,0.06000002173211018
Hermes Franca,2008-10-25,1746.0406334186416,131.62631831880012,0.06000002173211018
Hermes Franca,2009-09-19,1775.40519445295,125.37797121254421,0.059999977355120755
Hernani Perpetuo,2014-04-19,1500.0,350.0,0.06
Hernani Perpetuo,2014-07-26,1398.3216624241531,275.456603963697,0.05999994699135146
Herschel Walker,2010-01-30,1500.0,350.0,0.06
Herschel Walker,2011-01-29,1662.3108949760367,290.3189646746798,0.059999999975475136
Hidehiko Yoshida,2002-11-24,1500.0,350.0,0.06
Hidehiko Yoshida,2003-08-10,1991.3932748516736,316.5181590494169,0.06000036508650752
Hidehiko Yoshida,2003-11-09,2044.332583136861,281.8641704050556,0.06000036508650752
Hidehiko Yoshida,2003-12-31,1919.4168891186569,224.57229468617854,0.06000036508650752
Hidehiko Yoshida,2004-06-20,2024.0013495811036,193.81363114629863,0.06000036508650752
Hidehiko Yoshida,2004-12-31,2040.0909747436285,188.7106553006644,0.06000036508650752
Hidehiko Yoshida,2005-04-23,1923.8704716697998,184.2413989437332,0.06000044276567787
Hidehiko Yoshida,2005-08-28,1879.3257825063342,167.8564345729544,0.060000404171868214
Hidehiko Yoshida,2005-12-31,1898.9552216085294,160.29997122635044,0.06000036968770983
Hidehiko Yoshida,2006-05-05,1951.1389245629825,149.4455635720039,0.06000036968770983
Hidehiko Yoshida,2006-07-01,1962.127165963891,146.90420907109052,0.06000036968770983
Hidehiko Yoshida,2006-12-31,1922.4375948480863,137.06937824305066,0.060000334828215374
Hidehiko Yoshida,2009-12-31,1848.8971582929419,133.07072894240625,0.06000040518741935
Hideo Tokoro,2008-06-15,1500.0,350.0,0.06
Hideo Tokoro,2008-07-21,1662.3108949760367,290.3189646746798,0.059999999975475136
Hideo Tokoro,2008-09-23,1791.9345550780479,247.46328287569406,0.059999999975475136
Hideo Tokoro,2008-12-31,1639.300839995694,229.13735410767717,0.06000005456661187
Hideo Tokoro,2009-04-05,1532.6192446569598,200.8122430169568,0.06000005456661187
Hideo Tokoro,2009-05-26,1460.6222165234417,187.56277683651803,0.06000005456661187
Hideo Tokoro,2009-10-06,1553.1449939426261,176.52410615172283,0.06000013632736021
Hideo Tokoro,2009-12-31,1477.1455340380141,162.24801773017163,0.060000171573066564
Hideo Tokoro,2010-05-29,1525.5516511926435,155.16898581421117,0.060000171573066564
Hideo Tokoro,2010-09-25,1461.0037277878525,148.7630028196064,0.060000247607530706
Hideo Tokoro,2010-12-31,1436.3805321023933,141.3280968143635,0.06000018907061261
Hideo Tokoro,2011-05-29,1476.8024880266528,136.78301961141483,0.06000018907061261
Hideo Tokoro,2011-07-16,1552.424782542425,125.02100347373685,0.06000019249428804
Hideo Tokoro,2011-09-24,1587.7361711130716,119.88479081656172,0.06000019249428804
Hideo Tokoro,2011-12-31,1554.4514638058045,114.65076441035316,0.06000019249428804
Hidetaka Monma,2008-03-15,1500.0,350.0,0.06
Hilarie Rose,2020-08-18,1500.0,350.0,0.06
Hiroko Yamanaka,2012-08-18,1500.0,350.0,0.06
Hiromitsu Kanehara,2002-11-24,1500.0,350.0,0.06
Hiromitsu Kanehara,2004-05-23,1468.7510498207096,321.35402903541245,0.06
Hiromitsu Kanehara,2004-10-31,1436.818442844758,294.9222172999889,0.06
Hiromitsu Kanehara,2005-02-20,1380.4989546486106,258.961477212143,0.05999995571603082
Hiromitsu Miura,2007-05-12,1500.0,350.0,0.06
Hiromitsu Miura,2007-08-05,1350.9797322755562,277.1191403264617,0.06
Hiromitsu Miura,2008-03-26,1541.7975502748745,240.55208471037344,0.0600000847060429
Hiromitsu Miura,2008-08-03,1646.5042733564028,209.97344464919684,0.0600000847060429
Hiromitsu Miura,2009-01-25,1591.5643157390623,189.3981227460861,0.06000003830635864
Hiroshi Izumi,2009-12-31,1500.0,350.0,0.06
Hiroshi Izumi,2010-12-31,1722.2454930347756,268.3989343236838,0.060000062164921146
Hiroshi Izumi,2011-07-16,1833.4463896284892,216.42092321337446,0.06000002168800411
Hirotaka Yokoi,2002-11-24,1500.0,350.0,0.06
Hirotaka Yokoi,2004-04-25,1729.5056573644058,281.3912499135134,0.060000064435030226
Hirotaka Yokoi,2004-10-31,1694.2873970841722,256.7359308976984,0.06000003103301331
Hirotaka Yokoi,2005-02-20,1630.0126297609727,220.60171008575645,0.059999977107400286
Hirotaka Yokoi,2005-10-23,1537.8461960059235,195.05307550823034,0.059999977107400286
Hiroyuki Abe,2004-07-19,1500.0,350.0,0.06
Hiroyuki Abe,2006-08-27,1337.6891050239633,290.3189646746798,0.059999999975475136
Hiroyuki Takaya,2008-02-13,1500.0,350.0,0.06
Hiroyuki Takaya,2008-12-03,1316.2188712062411,271.08088755114034,0.06
Hiroyuki Takaya,2009-03-08,1270.8851570620923,245.0957182775781,0.05999996215426263
Hiroyuki Takaya,2009-05-26,1409.2594324195195,225.37441426651145,0.06000000908925939
Hiroyuki Takaya,2009-10-06,1527.9831253006323,198.16228282053098,0.060000054482690926
Hiroyuki Takaya,2009-12-31,1569.7144864771915,167.9908447633369,0.060000051714059206
Hiroyuki Takaya,2010-05-29,1464.12713306158,162.64827746066754,0.060000266430933036
Hiroyuki Takaya,2010-09-25,1568.9512085945266,154.54823696000733,0.06000051021543202
Hiroyuki Takaya,2010-12-31,1604.678400232574,145.3823003826866,0.060000464578236344
Hiroyuki Takaya,2011-04-09,1689.914294043012,141.0679592189404,0.06000069535253433
Hiroyuki Takaya,2011-07-16,1641.0669268537022,137.06153564178857,0.06000073644353109
Hiroyuki Takaya,2011-12-31,1697.8128915756686,130.7409014366601,0.06000080054380659
Hiroyuki Takaya,2012-12-31,1734.120485118223,125.12741871095257,0.06000080054380659
Hitomi Akano,2009-04-11,1500.0,350.0,0.06
Hitomi Akano,2010-08-13,1407.2645655156566,290.41185679731313,0.05999995907305243
Hitomi Akano,2012-01-21,1337.189221324273,250.26250960764818,0.05999991282507002
Ho Bae Myeon,2009-10-25,1500.0,350.0,0.06
Holly Holm,2015-02-28,1500.0,350.0,0.06
Holly Holm,2015-07-15,1684.2951380328482,270.31193164098977,0.06
Holly Holm,2015-11-14,1827.3626881863765,230.37284712058792,0.06
Holly Holm,2016-03-05,2016.1029692217608,209.055127750631,0.060000101694538344
Holly Holm,2016-07-23,1870.7974171429544,188.89066987472012,0.06000011372282893
Holly Holm,2017-02-11,1764.930856931233,176.22705239322752,0.06000014552115435
Holly Holm,2017-06-17,1672.9425791700473,162.89484380483086,0.06000018118223904
Holly Holm,2017-12-30,1717.5064791352686,151.23248241392622,0.060000139779421195
Holly Holm,2018-06-09,1699.4897708880692,145.7729965616619,0.0600000986030656
Holly Holm,2019-07-06,1723.8808075913641,141.3778253093117,0.0600000986030656
Holly Holm,2020-01-18,1707.9386049304974,136.54494223226257,0.06000005373632539
Holly Holm,2020-10-03,1754.058997948578,128.64194500208794,0.06000005373632539
Holly Holm,2022-05-21,1784.8259833058598,122.6007425079176,0.06000001271984048
Holly Holm,2023-03-25,1751.783836947173,117.10274276100222,0.05999997956097469
Holly Holm,2024-04-13,1782.1939530801192,112.52587447482547,0.05999997956097469
Homer Moore,2001-11-02,1500.0,350.0,0.06
Hong Man Choi,2007-12-31,1500.0,350.0,0.06
Hong Man Choi,2008-12-31,1494.0105224790102,344.58617344558473,0.06
Hong Man Choi,2009-05-26,1469.00961601821,321.1679182295706,0.06
Hong Man Choi,2009-10-06,1621.5174886943005,273.3851826291102,0.06
Horacio Gutierrez,2015-11-21,1500.0,350.0,0.06
Horacio Gutierrez,2016-08-06,1337.6891050239633,290.3189646746798,0.059999999975475136
Houston Alexander,2007-05-26,1500.0,350.0,0.06
Houston Alexander,2007-09-08,1884.482400338805,295.84063538191157,0.06000026311815593
Houston Alexander,2007-11-17,1929.8962658943083,265.7212150068905,0.06000026311815593
Houston Alexander,2008-04-02,1814.4593253490568,222.03841666654077,0.06000026311815593
Houston Alexander,2008-09-17,1641.904362399833,204.45766176967254,0.06000036910618782
Houston Alexander,2009-12-05,1532.6228152667206,185.29511034229296,0.060000426842002325
Houston Dorr,1997-10-17,1500.0,350.0,0.06
Hu Yaozong,2017-11-25,1500.0,350.0,0.06
Hu Yaozong,2018-11-24,1219.236093645275,281.46037326852314,0.06000013280724776
Hu Yaozong,2021-10-30,1021.2685363369116,243.08038560355274,0.0600001824692281
Hugo Cunha,2024-08-20,1500.0,350.0,0.06
Hugo Duarte,1998-05-15,1500.0,350.0,0.06
Hugo Duarte,1998-10-11,1391.1140222738354,267.8593547613728,0.059999942870075124
Hugo Viana,2012-06-23,1500.0,350.0,0.06
Hugo Viana,2012-12-15,1662.3108949760367,290.3189646746798,0.059999999975475136
Hugo Viana,2013-04-20,1743.2203959618348,248.17603190733317,0.05999995816328837
Hugo Viana,2014-01-25,1615.9405032678294,212.56639541334957,0.05999995754239285
Hugo Viana,2014-07-16,1655.8549527501175,198.2186846310014,0.059999920058523774
Hugo Viana,2015-08-01,1585.937498233077,182.9991670852144,0.059999920058523774
Humberto Bandenay,2017-08-05,1500.0,350.0,0.06
Humberto Bandenay,2018-05-19,1731.884897850421,286.9272091102572,0.06000006469112045
Humberto Bandenay,2018-11-17,1571.3746607070088,232.85310531099793,0.06000006469112045
Humberto Bandenay,2019-08-10,1377.9107434111752,218.62368225110134,0.06000028613540595
Humberto Brown Morrison,2014-11-15,1500.0,350.0,0.06
Hunter Azure,2019-07-09,1500.0,350.0,0.06
Hunter Azure,2019-09-14,1662.3108949760367,290.3189646746798,0.059999999975475136
Hunter Azure,2020-05-13,1778.445596240942,240.33512857167582,0.059999999975475136
Hunter Azure,2020-09-05,1659.4040063626674,204.47853667074665,0.059999999975475136
Hunter Azure,2021-04-10,1726.2528681868025,185.3609704120204,0.059999999975475136
Hyder Amil,2023-08-15,1500.0,350.0,0.06
Hyder Amil,2024-02-10,1662.3108949760367,290.3189646746798,0.059999999975475136
Hyder Amil,2024-07-20,1702.4567209447343,265.37325533426775,0.059999968351518676
Hyder Amil,2025-03-01,1890.3685862288191,230.3222519199109,0.06000004902299666
Hyder Amil,2025-06-28,2011.4606183573849,202.12609334134618,0.06000004902299666
Hyder Amil,2025-11-08,1884.938507268676,189.8608633100233,0.06000007758597827
Hyder Amil,2026-06-20,1736.515220601791,180.6469640437891,0.060000206863241236
Hyun Gyu Lim,2013-03-02,1500.0,350.0,0.06
Hyun Gyu Lim,2013-08-31,1713.077683535137,283.7881159619256,0.06000004492684334
Hyun Gyu Lim,2014-01-04,1820.6374634879091,237.0471875969856,0.06000001255395207
Hyun Gyu Lim,2014-09-20,1708.0981384103216,202.02965006833398,0.06000001255395207
Hyun Gyu Lim,2015-05-16,1740.3516753027,190.71190957199514,0.05999997825682545
Hyun Gyu Lim,2016-08-20,1679.6066406273187,171.63074989938764,0.05999993713875171
Hyun Gyu Lim,2017-09-22,1610.4688903953806,164.13114267844114,0.05999997652467406
HyunSung Park,2022-06-10,1500.0,350.0,0.06
HyunSung Park,2022-10-23,1662.3108949760367,290.3189646746798,0.059999999975475136
HyunSung Park,2023-02-04,1791.9345550780479,247.46328287569406,0.059999999975475136
HyunSung Park,2023-12-09,1888.3659291381825,216.29570334249766,0.059999999975475136
HyunSung Park,2025-05-17,1896.4916631600702,212.56325354828667,0.059999999975475136
HyunSung Park,2025-08-02,1943.0995067076535,192.99509009934246,0.05999996361274836
HyunSung Park,2025-10-18,1856.2128739130487,173.129802956028,0.05999996361274836
Ian Entwistle,2014-06-28,1500.0,350.0,0.06
Ian Entwistle,2014-12-13,1337.6891050239633,290.3189646746798,0.059999999975475136
Ian Entwistle,2016-04-10,1502.5491470540571,256.34517489026445,0.060000036336865674
Ian Freeman,2000-03-10,1500.0,350.0,0.06
Ian Freeman,2000-06-09,1337.6891050239633,290.3189646746798,0.059999999975475136
Ian Freeman,2000-09-22,1502.5491470540571,256.34517489026445,0.060000036336865674
Ian Freeman,2002-07-13,1631.1276308937233,226.666501661933,0.06000006899505609
Ian Freeman,2002-11-22,1757.1832574126188,203.4077551494714,0.06000012715522711
Ian Freeman,2003-06-06,1635.8441792698497,187.71342931754197,0.060000190757258744
Ian Heinisch,2018-07-31,1500.0,350.0,0.06
Ian Heinisch,2018-11-17,1662.3108949760367,290.3189646746798,0.059999999975475136
Ian Heinisch,2019-05-18,1863.685528182763,234.5538170919639,0.060000072443831313
Ian Heinisch,2019-08-17,1960.6580062993971,199.7336292558871,0.060000039505493916
Ian Heinisch,2019-12-14,1873.2442710406287,175.37538256780311,0.060000039505493916
Ian Heinisch,2020-06-06,1789.267502689288,159.77401442811404,0.060000039505493916
Ian Heinisch,2021-02-13,1832.2423364054198,148.01201594861803,0.05999999552276601
Ian Heinisch,2021-07-24,1801.3872610498715,139.15859503769266,0.05999994962689102
Ian Loveland,2010-12-04,1500.0,350.0,0.06
Ian Loveland,2011-03-19,1749.36646104686,276.5258402415849,0.060000093722808234
Ian Loveland,2011-08-27,1653.187005387157,227.7955024850315,0.06000004948132633
Ian Machado Garry,2021-11-06,1500.0,350.0,0.06
Ian Machado Garry,2022-04-09,1620.601989113877,274.30804333275944,0.05999995786353912
Ian Machado Garry,2022-07-02,1690.9435354889922,242.00099991427604,0.05999991992822684
Ian Machado Garry,2023-03-04,1809.6054701700486,211.36715046573195,0.05999991992822684
Ian Machado Garry,2023-05-13,1857.8851589902597,191.2709379075432,0.05999987744226121
Ian Machado Garry,2023-08-19,1951.0216252648768,171.25133178339453,0.05999987744226121
Ian Machado Garry,2024-02-17,2022.919054753039,154.84221782327265,0.05999987744226121
Ian Machado Garry,2024-06-29,2069.378065470676,143.466622200893,0.05999987744226121
Ian Machado Garry,2024-12-07,2099.4083107376123,138.15022918529266,0.05999987744226121
Ian Machado Garry,2025-04-26,2069.1210640950467,131.23260592348132,0.05999987744226121
Ian Machado Garry,2025-11-22,2105.2889594882236,124.79442885162517,0.05999987744226121
Ian McCall,2007-09-05,1500.0,350.0,0.06
Ian McCall,2007-12-12,1662.3108949760367,290.3189646746798,0.059999999975475136
Ian McCall,2009-01-25,1489.9457873147492,245.00527103315466,0.06000003647847467
Ian McCall,2012-03-02,1405.89472289725,214.98431359681965,0.06000003647847467
Ian McCall,2012-06-08,1591.8025787205104,203.24468727823094,0.06000031201428931
Ian McCall,2013-02-02,1529.8295826193785,181.89578162036287,0.06000026915686008
Ian McCall,2013-08-03,1507.3282959838782,172.56259146493372,0.06000022188093371
Ian McCall,2014-07-19,1551.915038345398,162.64600633265297,0.06000022188093371
Ian McCall,2015-01-31,1635.91965374942,151.1622518552694,0.06000033770675852
Ian Murphy,2008-04-29,1500.0,350.0,0.06
Iasmin Lucindo,2022-08-13,1500.0,350.0,0.06
Iasmin Lucindo,2023-04-22,1337.6891050239633,290.3189646746798,0.059999999975475136
Iasmin Lucindo,2023-08-12,1467.3127651259745,247.46328287569406,0.059999999975475136
Iasmin Lucindo,2024-05-04,1585.9149858410374,208.1593421877979,0.059999999975475136
Iasmin Lucindo,2024-10-05,1701.6099509142116,182.82337717128817,0.0600000701968102
Iasmin Lucindo,2025-03-08,1809.1492742228024,166.87507910084435,0.06000014731678712
Iasmin Lucindo,2025-08-09,1754.6160824070196,152.6271710202,0.06000010924771265
Ibo Aslan,2023-08-15,1500.0,350.0,0.06
Ibo Aslan,2024-03-30,1629.6977033600124,283.7881158382493,0.06
Ibo Aslan,2024-10-26,1706.1456425349018,241.68696294524221,0.05999995233465082
Ibo Aslan,2025-02-22,1765.3040465221864,222.12253824977418,0.05999995233465082
Ibo Aslan,2025-07-26,1618.3847799190278,194.6350847185788,0.06000000162624348
Ibo Aslan,2025-12-06,1519.1427021012926,182.34828999475988,0.06000007506143001
Ibragim Magomedov,2005-06-26,1500.0,350.0,0.06
Icho Larenas,2006-03-04,1500.0,350.0,0.06
Ido Pariente,2007-06-02,1500.0,350.0,0.06
Ignacio Bahamondes,2020-11-04,1500.0,350.0,0.06
Ignacio Bahamondes,2021-04-10,1662.3108949760367,290.3189646746798,0.059999999975475136
Ignacio Bahamondes,2021-08-21,1538.0706538252184,228.31791525029465,0.05999996452445415
Ignacio Bahamondes,2022-02-26,1701.2070912158495,203.6578092692908,0.06000013381729019
Ignacio Bahamondes,2023-04-08,1736.220582443995,191.1595988784936,0.06000009748413887
Ignacio Bahamondes,2023-08-05,1785.1370187214,177.02665626494178,0.06000006238326274
Ignacio Bahamondes,2024-04-06,1703.8095683943932,161.92255273801416,0.0600000624348866
Ignacio Bahamondes,2024-09-14,1748.6176519513508,149.6530472965821,0.06000001698589342
Ignacio Bahamondes,2025-03-08,1814.6659236341798,141.6596062968127,0.06000005051178552
Ignacio Bahamondes,2025-06-21,1858.040504276311,132.64741925099221,0.06000001482428973
Ignacio Bahamondes,2026-03-28,1820.8058687679,125.35960897756533,0.05999997865888977
Igor Araujo,2013-10-09,1500.0,350.0,0.06
Igor Araujo,2014-03-08,1780.455025753024,289.18513740990323,0.060000122185564816
Igor Araujo,2014-09-13,1846.645434256492,260.385446428862,0.060000122185564816
Igor Araujo,2015-07-15,1690.4598013127957,231.94674462411328,0.060000143418209195
Igor Borisov,2000-08-27,1500.0,350.0,0.06
Igor Cavalcanti,2024-09-03,1500.0,350.0,0.06
Igor Gracie,2011-02-12,1500.0,350.0,0.06
Igor Pokrajac,2009-09-19,1500.0,350.0,0.06
Igor Pokrajac,2010-02-20,1407.2882328887574,278.96488234373356,0.059999946221173044
Igor Pokrajac,2010-08-01,1310.755452742515,246.7463648943486,0.059999946221173044
Igor Pokrajac,2010-12-04,1502.2167989915033,217.76046490312856,0.06000007636570818
Igor Pokrajac,2011-03-03,1442.474792924556,191.9905200795508,0.06000001949537065
Igor Pokrajac,2011-12-10,1499.5307573378589,177.5855907924714,0.06000001949537065
Igor Pokrajac,2012-05-15,1608.3770742823053,164.7047234810227,0.06000019726884954
Igor Pokrajac,2012-09-22,1656.9606749053141,154.2112319778667,0.06000019726884954
Igor Pokrajac,2013-06-15,1572.9600786504668,149.9460483001856,0.06000035913819109
