fighter_id,fight_id,result,event,round,time_sec,opponent_name,fighter_name,method_type,method_specific
79325a3c1a5c3bf4,385101e8ad828c39,loss,UFC 268: Usman vs. Covington 2,2,18,Alex Pereira,Andreas Michailidis,KO/TKO,Flying Knee
79325a3c1a5c3bf4,78dc032441394331,win,UFC Fight Night: Reyes vs. Prochazka,3,300,KB Bhullar,Andreas Michailidis,U-DEC,
79325a3c1a5c3bf4,0e969ae805006d1f,loss,UFC Fight Night: Kattar vs. Ige,1,300,Modestas Bukauskas,Andreas Michailidis,KO/TKO,
49f4b511932f71e9,0590fb4acc06fa93,loss,UFC 186: Johnson vs Horiguchi,3,95,Olivier Aubin-Mercier,David Michaud,SUB,Rear Naked Choke
49f4b511932f71e9,a4816be2c49e3942,win,UFC on FOX: Dos Santos vs Miocic,3,300,Garett Whiteley,David Michaud,U-DEC,
49f4b511932f71e9,b56fd6eb7d0b6083,loss,UFC 173: Barao vs Dillashaw,3,300,Li Jingliang,David Michaud,S-DEC,
f903967fd320da38,87b267fed23d9680,loss,WEC 39: Brown vs. Garcia,1,99,Jose Aldo,Chris Mickle,KO/TKO,Punches
a36a14985a57a1c6,54a527a7a711a430,loss,WEC 52: Faber vs. Mizugaki,1,53,Dustin Poirier,Zachary Micklewright,KO/TKO,
a36a14985a57a1c6,c6a2e152acb09324,loss,WEC 50: Cruz vs. Benavidez,2,31,Bart Palaszewski,Zachary Micklewright,KO/TKO,Punch
a36a14985a57a1c6,baa0d1ffcf25c6fb,win,WEC 45: Cerrone vs. Ratcliff,3,300,Muhsin Corbbrey,Zachary Micklewright,U-DEC,
5b5b9c6f6f270369,2f4baf8f94c400cd,loss,UFC Fight Night 6,2,52,Jake O'Brien,Kristof Midoux,KO/TKO,Punches
5b5b9c6f6f270369,e1fe2679f85b4192,loss,WAFF 2,1,251,Fabricio Werdum,Kristof Midoux,SUB,Triangle Armbar
f62850b3c7480db9,5701dbbbfa4f8313,loss,UFC 8: David vs Goliath,1,50,Sam Adkins,Keith Mielke,KO/TKO,Punches
2b284840ca89876a,401ff1bec2ac0739,loss,Strikeforce - Barnett vs. Kharitonov,3,300,Dominique Steele,Chris Mierzwiak,U-DEC,
d6285cba1d1052e0,af5f287198f20eb4,loss,UFC Fight Night: Volkov vs. Struve,2,152,Abdul-Kerim Edilov,Bojan Mihajlovic,KO/TKO,Punches
d6285cba1d1052e0,ae803440d778a12b,loss,UFC Fight Night: Rodriguez vs. Penn,3,125,Joachim Christensen,Bojan Mihajlovic,KO/TKO,Punches
d6285cba1d1052e0,9d2f46b677246e41,loss,UFC on FOX: Holm vs. Shevchenko,1,94,Francis Ngannou,Bojan Mihajlovic,KO/TKO,Punches
3c48019bc387b80c,d1ce7361cb4e442b,loss,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,1,96,George Sotiropoulos,Billy Miles,SUB,Rear Naked Choke
cedfdf8d423d500c,3c2ac653409cf5f2,loss,UFC 36: Worlds Collide,1,189,Matt Lindland,Pat Miletich,KO/TKO,Punches
cedfdf8d423d500c,b7419e18d9461277,win,UFC 32: Showdown in the Meadowlands,2,162,Shonie Carter,Pat Miletich,KO/TKO,Kick
cedfdf8d423d500c,34ab72077963ee74,loss,UFC 31: Locked and Loaded,3,170,Carlos Newton,Pat Miletich,SUB,Bulldog Choke
cedfdf8d423d500c,53a736ebc356cc4a,win,UFC 29: Defense of the Belts,2,118,Kenichi Yamamoto,Pat Miletich,SUB,Guillotine Choke
cedfdf8d423d500c,f0b2020d11a0cf94,win,UFC 26: Ultimate Field Of Dreams,2,103,John Alessio,Pat Miletich,SUB,Armbar
cedfdf8d423d500c,df8d4014d8206ab1,win,UFC 21: Return of the Champions,2,94,Andre Pederneiras,Pat Miletich,KO/TKO,
cedfdf8d423d500c,453118d7f05be814,win,UFC 18: The Road to the Heavyweight Title,3,180,Jorge Patino,Pat Miletich,U-DEC,
cedfdf8d423d500c,07423d10cc23bfeb,win,UFC - Ultimate Brazil,3,180,Mikey Burnett,Pat Miletich,S-DEC,
cedfdf8d423d500c,16f25f0808db6f77,win,UFC 16: Battle in the Bayou,1,542,Chris Brennan,Pat Miletich,SUB,Shoulder Choke
cedfdf8d423d500c,43885ee6cc5ed241,win,UFC 16: Battle in the Bayou,2,180,Townsend Saunders,Pat Miletich,S-DEC,
f1928a52590c5532,23fd92555246d61e,loss,UFC 236: Holloway vs. Poirier 2,3,300,Belal Muhammad,Curtis Millender,U-DEC,
f1928a52590c5532,710c7f8c7dc2af46,loss,UFC Fight Night: Lewis vs. Dos Santos,1,155,Elizeu Zaleski dos Santos,Curtis Millender,SUB,Rear Naked Choke
f1928a52590c5532,3f5a623cf360c494,win,UFC 232: Jones vs. Gustafsson 2,3,300,Siyar Bahadurzada,Curtis Millender,U-DEC,
f1928a52590c5532,9589b41c4637b057,win,UFC 226: Miocic vs. Cormier,3,300,Max Griffin,Curtis Millender,U-DEC,
f1928a52590c5532,357a5bc5de4f545d,win,UFC Fight Night: Cerrone vs. Medeiros,2,257,Thiago Alves,Curtis Millender,KO/TKO,Knee
18aecaf50f52e4c3,e66eebeff23ceb1e,win,UFC 40: Vendetta,2,290,Mark Weir,Phillip Miller,SUB,Rear Naked Choke
18aecaf50f52e4c3,90b36806779330b9,win,UFC 38: Brawl at the Hall,3,300,James Zikic,Phillip Miller,U-DEC,
b2f88c04c4dd43ce,de8e1dd07ad49c94,loss,UFC 146: Dos Santos vs Mir,3,300,CB Dollaway,Jason Miller,U-DEC,
b2f88c04c4dd43ce,f182b13c6e07dfb1,loss,The Ultimate Fighter: Team Bisping vs Team Miller Finale,3,214,Michael Bisping,Jason Miller,KO/TKO,Knees
b2f88c04c4dd43ce,70e38c73a2d978d7,win,DREAM 16,1,129,Kazushi Sakuraba,Jason Miller,SUB,Arm Triangle
b2f88c04c4dd43ce,ce1ff42f030f424a,win,Strikeforce - Nashville,1,189,Tim Stout,Jason Miller,KO/TKO,
b2f88c04c4dd43ce,64808c9f0a557a66,loss,Strikeforce - Fedor vs. Rogers,5,300,Jake Shields,Jason Miller,U-DEC,
b2f88c04c4dd43ce,a2183e15c612471d,nc,DREAM 9: Featherweight Grand Prix 2009 2nd Round,1,153,Jacare Souza,Jason Miller,CNC,
b2f88c04c4dd43ce,32d350a70ce39d8f,loss,DREAM 4: Middleweight Grand Prix 2008 2nd Round,2,300,Jacare Souza,Jason Miller,U-DEC,
b2f88c04c4dd43ce,78a7b8ddd5c27ad0,win,DREAM 3: Lightweight Grand Prix 2008 2nd Round,1,417,Katsuyori Shibata,Jason Miller,KO/TKO,Punches
b2f88c04c4dd43ce,afb9cbca1ef429a1,win,WEC 27: Marshall vs. McElfresh,3,300,Hiromitsu Miura,Jason Miller,U-DEC,
b2f88c04c4dd43ce,65bbb3d58cbcf8de,win,WFA - King of the Streets,1,269,Lodune Sincaid,Jason Miller,SUB,Rear Naked Choke
b2f88c04c4dd43ce,f4e6f8223d0816fe,loss,UFC 52: Couture vs Liddell 2,3,300,Georges St-Pierre,Jason Miller,U-DEC,
d0c29452d3272603,44e3a7b4f4c7d95d,loss,The Ultimate Fighter: American Top Team vs. Blackzilians Finale,3,300,Trevor Smith,Dan Miller,U-DEC,
d0c29452d3272603,b6c46c3c239e7863,loss,UFC 158: St-Pierre vs Diaz,1,282,Jordan Mein,Dan Miller,KO/TKO,Punches
d0c29452d3272603,ecb9c5ae7fd7a5cc,win,UFC on FX: Maynard vs Guida,3,192,Ricardo Funch,Dan Miller,SUB,Guillotine Choke
d0c29452d3272603,15b62b191eb6dacf,loss,UFC 134: Silva vs Okami,3,300,Rousimar Palhares,Dan Miller,U-DEC,
d0c29452d3272603,376beb49aadb06d6,loss,UFC 128: Shogun vs Jones,3,300,Nate Marquardt,Dan Miller,U-DEC,
d0c29452d3272603,ecc80630494d402a,win,UFC 124: St-Pierre vs Koscheck 2,3,300,Joe Doerksen,Dan Miller,S-DEC,
d0c29452d3272603,18cfc2f58d20c0f2,win,UFC 118: Edgar vs Penn 2,2,113,John Salter,Dan Miller,SUB,Guillotine Choke
d0c29452d3272603,f89589236dc3cbd7,loss,UFC 114: Rampage vs Evans,3,300,Michael Bisping,Dan Miller,U-DEC,
d0c29452d3272603,83a7cc0b0de904b9,loss,UFC 109: Relentless,3,300,Demian Maia,Dan Miller,U-DEC,
d0c29452d3272603,1e87e0e4da55c92f,loss,UFC 98: Evans vs Machida,3,300,Chael Sonnen,Dan Miller,U-DEC,
d0c29452d3272603,14c3447726332f2b,win,UFC Fight Night: Lauzon vs Stephens,1,63,Jake Rosholt,Dan Miller,SUB,Guillotine Choke
d0c29452d3272603,34d1bfdde8ea3e11,win,UFC 90: Silva vs Cote,3,300,Matt Horwich,Dan Miller,U-DEC,
d0c29452d3272603,1992dcae0699200e,win,UFC Fight Night: Diaz vs Neer,1,87,Rob Kimmons,Dan Miller,SUB,Rear Naked Choke
d0c29452d3272603,c4af521ee3a3f1cb,win,IFL - Connecticut 2008,1,216,Ryan McGivern,Dan Miller,SUB,Kneebar
d0c29452d3272603,641ccfa8dde67fd2,win,IFL - 2007 Semifinals,1,90,Dave Phillips,Dan Miller,SUB,Guillotine Choke
d1941565abf50b16,e50857173607d631,win,UFC 328: Chimaev vs. Strickland,1,209,Jared Gordon,Jim Miller,SUB,Guillotine Choke
d1941565abf50b16,11eb27a1ac74d225,loss,UFC 314: Volkanovski vs. Lopes,3,300,Chase Hooper,Jim Miller,U-DEC,
d1941565abf50b16,35c8223cc967fe0a,win,UFC 309: Jones vs. Miocic,1,164,Damon Jackson,Jim Miller,SUB,Guillotine Choke
d1941565abf50b16,efdad54c8550e6e0,loss,UFC 300: Pereira vs. Hill,3,300,King Green,Jim Miller,U-DEC,
d1941565abf50b16,640f2ae3995b3b4f,win,UFC Fight Night: Ankalaev vs. Walker 2,3,205,Gabriel Benitez,Jim Miller,SUB,Neck Crank
d1941565abf50b16,e2f4cd4a9a579488,win,UFC Fight Night: Kara-France vs. Albazi,1,23,Jesse Butler,Jim Miller,KO/TKO,Punch
d1941565abf50b16,682ff095649c9a5c,loss,UFC Fight Night: Andrade vs. Blanchfield,3,300,Alexander Hernandez,Jim Miller,U-DEC,
d1941565abf50b16,459bc7c0b47719c3,win,UFC 276: Adesanya vs. Cannonier,2,92,Donald Cerrone,Jim Miller,SUB,Guillotine Choke
d1941565abf50b16,958799d957945a3a,win,UFC Fight Night: Walker vs. Hill,2,118,Nikolas Motta,Jim Miller,KO/TKO,Punch
d1941565abf50b16,d9ca00b3c62a874d,win,UFC Fight Night: Ladd vs. Dumont,2,14,Erick Gonzalez,Jim Miller,KO/TKO,Punch
d1941565abf50b16,e27c28928ed4390f,loss,UFC Fight Night: Vettori vs. Holland,3,300,Joe Solecki,Jim Miller,U-DEC,
d1941565abf50b16,054794810817c1cc,loss,UFC 252: Miocic vs. Cormier 3,3,300,Vinc Pichel,Jim Miller,U-DEC,
d1941565abf50b16,9b39e15b42422a08,win,UFC Fight Night: Blaydes vs. Volkov,1,145,Roosevelt Roberts,Jim Miller,SUB,Armbar
d1941565abf50b16,f3e2038bfb9b5d9d,loss,UFC Fight Night: Anderson vs. Blachowicz,3,300,Scott Holtzman,Jim Miller,U-DEC,
d1941565abf50b16,e96d929f8207a3e0,win,UFC Fight Night: Covington vs. Lawler,1,58,Clay Guida,Jim Miller,SUB,Guillotine Choke
d1941565abf50b16,3b6c18a966a2cea4,win,UFC Fight Night: Jacare vs. Hermansson,1,132,Jason Gonzalez,Jim Miller,SUB,Rear Naked Choke
d1941565abf50b16,f3e289f1423c0e6f,loss,UFC Fight Night: Lee vs. Iaquinta,1,75,Charles Oliveira,Jim Miller,SUB,Rear Naked Choke
d1941565abf50b16,e40a5bd62ce710ac,win,UFC 228: Woodley vs. Till,1,89,Alex White,Jim Miller,SUB,Rear Naked Choke
d1941565abf50b16,0f88658e787815c8,loss,UFC Fight Night: Barboza vs. Lee,1,180,Dan Hooker,Jim Miller,KO/TKO,Knee
d1941565abf50b16,bed03663bc577f02,loss,UFC Fight Night: Brunson vs. Machida,3,300,Francisco Trinaldo,Jim Miller,U-DEC,
d1941565abf50b16,1f49b59e4058568f,loss,UFC 213: Romero vs. Whittaker,3,300,Anthony Pettis,Jim Miller,U-DEC,
d1941565abf50b16,8b8f9485214f9e48,loss,UFC 208: Holm vs. De Randamie,3,300,Dustin Poirier,Jim Miller,M-DEC,
d1941565abf50b16,ef80a6eea892c296,win,UFC 205: Alvarez vs McGregor,3,300,Thiago Alves,Jim Miller,U-DEC,
d1941565abf50b16,e15b393a27c07043,win,UFC on FOX: Maia vs. Condit,3,300,Joe Lauzon,Jim Miller,S-DEC,
d1941565abf50b16,433e3fd8782b6e0e,win,UFC 200: Tate vs Nunes,1,138,Takanori Gomi,Jim Miller,KO/TKO,Punches
d1941565abf50b16,3f3b8dcd16dd7383,loss,UFC 196: McGregor vs Diaz,3,300,Diego Sanchez,Jim Miller,U-DEC,
d1941565abf50b16,045c298c72fe196a,loss,UFC Fight Night: Namajunas vs. VanZant,2,177,Michael Chiesa,Jim Miller,SUB,Rear Naked Choke
d1941565abf50b16,6275b448b6c35f1f,win,UFC on FOX: Dillashaw vs. Barao II,3,300,Danny Castillo,Jim Miller,S-DEC,
d1941565abf50b16,2bcb878e9d02b8f7,loss,UFC on FOX: Machida vs Rockhold,3,300,Beneil Dariush,Jim Miller,U-DEC,
d1941565abf50b16,c8998aa536614a5a,loss,UFC Fight Night: Cowboy vs Miller,2,211,Donald Cerrone,Jim Miller,KO/TKO,Kick
d1941565abf50b16,484cf23d5110ca04,win,UFC 172: Jones vs Teixeira,1,198,Yancy Medeiros,Jim Miller,SUB,Guillotine Choke
d1941565abf50b16,39be68189f2d5074,win,UFC 168: Weidman vs Silva 2,1,222,Fabricio Camoes,Jim Miller,SUB,Armbar
d1941565abf50b16,bb59b82bddc96cca,nc,UFC 159: Jones vs Sonnen,3,242,Pat Healy,Jim Miller,Overturned,
d1941565abf50b16,5d7a720a2e2f4749,win,UFC 155: Dos Santos vs Velasquez II,3,300,Joe Lauzon,Jim Miller,U-DEC,
d1941565abf50b16,db51d17ea03da745,loss,UFC on FOX: Diaz vs Miller,2,249,Nate Diaz,Jim Miller,SUB,Guillotine Choke
d1941565abf50b16,90d50fb7e2bf789e,win,UFC on FX: Guillard vs Miller,1,184,Melvin Guillard,Jim Miller,SUB,Rear Naked Choke
d1941565abf50b16,5169aaf0ce80d1f8,loss,UFC Live: Hardy vs Lytle,3,300,Benson Henderson,Jim Miller,U-DEC,
d1941565abf50b16,2a28ce0035468735,win,UFC 128: Shogun vs Jones,3,135,Kamal Shalorus,Jim Miller,KO/TKO,Knee
d1941565abf50b16,77785292d4df807c,win,UFC 124: St-Pierre vs Koscheck 2,1,119,Charles Oliveira,Jim Miller,SUB,Kneebar
d1941565abf50b16,108140213049e629,win,UFC Fight Night: Marquardt vs Palhares,3,300,Gleison Tibau,Jim Miller,U-DEC,
d1941565abf50b16,3b8e793ed8151a51,win,UFC 111: St-Pierre vs Hardy,3,300,Mark Bocek,Jim Miller,U-DEC,
d1941565abf50b16,9d2c9d2249d4fe50,win,UFC 108: Evans vs Silva,1,151,Duane Ludwig,Jim Miller,SUB,Armbar
d1941565abf50b16,42a7d576dc207e63,win,UFC 103: Franklin vs Belfort,2,48,Steve Lopez,Jim Miller,KO/TKO,
d1941565abf50b16,d9c3d7b09d8df3e4,win,UFC 100,3,300,Mac Danzig,Jim Miller,U-DEC,
d1941565abf50b16,789a8911fcd6de13,loss,UFC 96: Jackson vs Jardine,3,300,Gray Maynard,Jim Miller,U-DEC,
d1941565abf50b16,d90567f7d4372160,win,UFC Fight Night - Fight for the Troops,3,300,Matt Wiman,Jim Miller,U-DEC,
d1941565abf50b16,9b8c29f50d452025,win,UFC 89: Bisping vs Leben,3,199,David Baron,Jim Miller,SUB,Rear Naked Choke
282fa667ff9c51ed,4b35edc671de861f,loss,UFC on FOX: VanZant vs. Waterson,3,300,Mizuto Hirota,Cole Miller,U-DEC,
282fa667ff9c51ed,5b55a8e33199d71e,loss,UFC 199: Rockhold vs. Bisping 2,3,300,Alex Caceres,Cole Miller,U-DEC,
282fa667ff9c51ed,b2857e799319f931,nc,UFC on FOX: Dos Anjos vs. Cowboy 2,2,94,Jim Alers,Cole Miller,CNC,
282fa667ff9c51ed,509bd83b00e4ab7c,loss,UFC Fight Night: Henderson vs Thatch,3,300,Max Holloway,Cole Miller,U-DEC,
282fa667ff9c51ed,fac335e6aeff29f5,win,UFC Fight Night: Rockhold vs Philippou,2,114,Sam Sicilia,Cole Miller,SUB,Rear Naked Choke
282fa667ff9c51ed,0051d7fbb7893d27,win,UFC Fight Night: Machida vs Munoz,3,300,Andy Ogle,Cole Miller,U-DEC,
282fa667ff9c51ed,0f74449bf6f64616,loss,UFC Fight Night: Shogun vs Sonnen,3,300,Manvel Gamburyan,Cole Miller,U-DEC,
282fa667ff9c51ed,4f850f7e35d85bb8,win,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,1,263,Bart Palaszewski,Cole Miller,SUB,Rear Naked Choke
282fa667ff9c51ed,d2ea9181abacc2ee,loss,UFC on FOX: Shogun vs Vera,3,300,Nam Phan,Cole Miller,S-DEC,
282fa667ff9c51ed,54b7b3378e394070,loss,UFC on FX: Alves vs Kampmann,3,300,Steven Siler,Cole Miller,U-DEC,
282fa667ff9c51ed,475c55534f9e08ee,win,UFC Live: Hardy vs Lytle,2,158,TJ O'Brien,Cole Miller,SUB,Guillotine Choke
282fa667ff9c51ed,dc58af0c02a42743,loss,UFC Fight Night: Fight for the Troops 2,3,300,Matt Wiman,Cole Miller,U-DEC,
282fa667ff9c51ed,2aeba1cc4004d0bc,win,UFC Fight Night: Marquardt vs Palhares,2,109,Ross Pearson,Cole Miller,SUB,Rear Naked Choke
282fa667ff9c51ed,47245dd345d9ef7e,win,UFC 108: Evans vs Silva,1,185,Dan Lauzon,Cole Miller,SUB,Inverted Triangle
282fa667ff9c51ed,656e1040e6e007b2,loss,UFC 103: Franklin vs Belfort,1,216,Efrain Escudero,Cole Miller,KO/TKO,Punch
282fa667ff9c51ed,33e576af1d064e4e,win,UFC Fight Night: Condit vs Kampmann,1,118,Junie Browning,Cole Miller,SUB,Guillotine Choke
282fa667ff9c51ed,66f0238fac31130f,win,UFC 86: Jackson vs Griffin,3,288,Jorge Gurgel,Cole Miller,SUB,Triangle Choke
282fa667ff9c51ed,c4b0ef8f42eecbcc,loss,UFC Fight Night: Swick vs Burkman,2,284,Jeremy Stephens,Cole Miller,KO/TKO,Elbows
282fa667ff9c51ed,be307e6647a655c8,win,UFC Fight Night: Thomas vs Florian,3,300,Leonard Garcia,Cole Miller,U-DEC,
282fa667ff9c51ed,41c979b223b3fb56,win,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,1,70,Andy Wang,Cole Miller,KO/TKO,Kick
45a2ba3ef82b9700,349bf689ebb97c51,loss,PRIDE 30: Fully Loaded,1,91,Wagner da Conceicao Martins,Henry Miller,KO/TKO,Knee
45a2ba3ef82b9700,29bc6bcf294842e8,loss,PRIDE Bushido 8,1,81,James Thompson,Henry Miller,KO/TKO,Punch
45a2ba3ef82b9700,5c0e69825bf298a6,loss,PRIDE Shockwave 2004,3,300,Makoto Takimoto,Henry Miller,U-DEC,
45a2ba3ef82b9700,6a4aa0df150f93d3,win,PRIDE Bushido 5,1,21,Mal Foki,Henry Miller,KO/TKO,Punch
45a2ba3ef82b9700,1eabff4497aed806,loss,PRIDE Total Elimination 2004,1,244,Paulo Cesar Silva,Henry Miller,SUB,Kimura
3ff0d0dc7a14bb50,13be4d6107ff9642,loss,DREAM 7: Featherweight Grand Prix 2009 1st Round,2,300,Yoshiro Maeda,Micah Miller,U-DEC,
3ff0d0dc7a14bb50,74aaff7cf997e127,loss,WEC 35: Condit vs. Miura,1,50,Josh Grispi,Micah Miller,KO/TKO,Punch
3ff0d0dc7a14bb50,63abbc607cf24d9b,win,WEC 32: Condit vs. Prater,1,99,Chance Farrar,Micah Miller,KO/TKO,Punch
3ff0d0dc7a14bb50,17ddee22d105eecd,loss,WEC 28: Faber vs. Farrar,3,300,Cub Swanson,Micah Miller,U-DEC,
3ff0d0dc7a14bb50,00639df6b8ed4b6b,win,WEC 26: Condit vs. Alessio,3,209,Jesse Moreng,Micah Miller,SUB,Triangle Choke
39019970ac8543e9,3945c9fff281e5bd,win,DWCS 5.3,3,300,Brandon Lewis,Mo Miller,U-DEC,
aa0c573da7119292,6e78d874097a3d22,loss,UFC Fight Night: Strickland vs. Hernandez,3,300,Carli Judice,Juliana Miller,U-DEC,
aa0c573da7119292,469f887278324e63,win,UFC Fight Night: Sandhagen vs. Figueiredo,3,300,Ivana Petrovic,Juliana Miller,U-DEC,
aa0c573da7119292,e3573545220ca4ea,loss,UFC Fight Night: Luque vs. Dos Anjos,1,221,Luana Santos,Juliana Miller,KO/TKO,Punches
aa0c573da7119292,53d6d5ad08ac0694,loss,UFC 286: Edwards vs. Usman 3,3,300,Veronica Hardy,Juliana Miller,U-DEC,
aa0c573da7119292,2b11aa4b90b1dd41,win,UFC Fight Night: Santos vs. Hill,3,237,Brogan Walker,Juliana Miller,KO/TKO,Elbows
0859524157a19045,210fc45074fba464,win,UFC 324: Gaethje vs. Pimblett,1,299,Adam Fugitt,Ty Miller,KO/TKO,Punches
0859524157a19045,05a50444b67fe7f2,win,DWCS 9.1,3,300,Jimmy Drago,Ty Miller,U-DEC,
2b6a37a97541a4fd,3b44632d5c9c8ba5,loss,DWCS 9.3,1,171,Ryan Gandra,Trent Miller,KO/TKO,Punches
f2c934689243fe4e,718eb09cfbe62ffb,loss,Strikeforce - Playboy Mansion,1,125,Daniel McWilliams,Eddy Millis,SUB,Rear Naked Choke
6cadfd8f1d9e7685,287c71b9017c5769,nc,UFC on FUEL TV: Barao vs McDonald,3,300,Matthew Riddle,Che Mills,Overturned,
6cadfd8f1d9e7685,4c54ca018e70ed04,win,UFC on FUEL TV: Struve vs Miocic,1,148,Duane Ludwig,Che Mills,KO/TKO,
6cadfd8f1d9e7685,4966e9d7479c8d8d,loss,UFC 145: Jones vs Evans,2,140,Rory MacDonald,Che Mills,KO/TKO,Punches
6cadfd8f1d9e7685,7360ec204d4e0e10,win,UFC 138: Leben vs Munoz,1,40,Chris Cope,Che Mills,KO/TKO,Knee
eabece0edc2d62ca,,next,,,,Hailey Cowan,Nina Milosevic,,
72ffecf712673af1,05f1e8ff81dbe05b,loss,UFC Fight Night: Lee vs. Iaquinta,1,179,Mike Rodriguez,Adam Milstead,KO/TKO,Knee
72ffecf712673af1,84f236d6c57d7cfb,loss,UFC 222: Cyborg vs. Kunitskaya,3,300,Jordan Johnson,Adam Milstead,S-DEC,
72ffecf712673af1,74256b4e8d0b1de6,nc,UFC Fight Night: Bermudez vs. The Korean Zombie,2,59,Curtis Blaydes,Adam Milstead,Overturned,
72ffecf712673af1,969970fbe24945d0,win,UFC Fight Night: Almeida vs Garbrandt,2,241,Chris de la Rocha,Adam Milstead,KO/TKO,Punches
4b1d46a1b5c0fd11,53d6a7634c7fc036,loss,UFC 224: Nunes vs. Pennington,3,300,Ramazan Emeev,Alberto Mina,U-DEC,
4b1d46a1b5c0fd11,d18b33bdd37f4683,win,UFC Fight Night: Dos Anjos vs. Alvarez,2,77,Mike Pyle,Alberto Mina,KO/TKO,Flying Knee
4b1d46a1b5c0fd11,caef4f8801f39345,win,UFC Fight Night: Henderson vs Masvidal,3,300,Yoshihiro Akiyama,Alberto Mina,S-DEC,
4b1d46a1b5c0fd11,d0ee52e17db605ab,win,UFC Fight Night: Bisping vs Le,1,257,Shinsho Anzai,Alberto Mina,KO/TKO,Punch
9f2c07bd65fde55c,b4987a1df3364cf0,loss,Road To UFC 5.1,3,226,Kasib Murdoch,Yunosuke Minami,SUB,Arm Triangle
20d37922ba85e6fc,c9e0aa88afb81dab,loss,UFC Fight Night: Allen vs. Costa,2,171,Tommy Gantt,Artur Minev,KO/TKO,Punches
1ccaeae54725d897,914b88781ab03985,loss,DWCS 9.10,1,111,Wes Schultz,Mario Mingaj,SUB,Suloev Stretch
34e516ab361afb1c,2664805fde34fb1b,loss,UFC Fight Night: Rodriguez vs. Lemos,1,67,Shayilan Nuerdanbieke,Darrick Minner,KO/TKO,Elbows
34e516ab361afb1c,537a5aa4c248830e,loss,UFC 269: Oliveira vs. Poirier,3,300,Ryan Hall,Darrick Minner,U-DEC,
34e516ab361afb1c,1bde9cb65d31cc76,loss,UFC Fight Night: Sandhagen vs. Dillashaw,2,228,Darren Elkins,Darrick Minner,KO/TKO,Punches
34e516ab361afb1c,82243207b4dfce87,win,UFC Fight Night: Blaydes vs. Lewis,3,300,Charles Rosa,Darrick Minner,U-DEC,
34e516ab361afb1c,36656dfa32341671,win,UFC Fight Night: Covington vs. Woodley,1,52,TJ Laramie,Darrick Minner,SUB,Guillotine Choke
34e516ab361afb1c,eba6055d217d5b99,loss,UFC Fight Night: Benavidez vs. Figueiredo,2,98,Grant Dawson,Darrick Minner,SUB,Rear Naked Choke
34e516ab361afb1c,9112f3dcd3fd88c8,loss,DWCS 3.7,1,149,Herbert Burns,Darrick Minner,SUB,Armbar
ce6065baef021cf3,98ee13494a8fd40f,win,DREAM 17,1,279,Baru Harn,Ikuhisa Minowa,SUB,Neck Crank
ce6065baef021cf3,c1466d3c1dd2dbb8,loss,Dynamite!! 2010,3,170,Hiroshi Izumi,Ikuhisa Minowa,KO/TKO,Punches
ce6065baef021cf3,cb132a2a6991a9bc,loss,DREAM 16,2,300,Satoshi Ishii,Ikuhisa Minowa,U-DEC,
ce6065baef021cf3,b3e94d09541a3ad4,win,DREAM 14,1,256,Imani Lee,Ikuhisa Minowa,SUB,Rear Naked Choke
ce6065baef021cf3,e3e9cf721368808b,win,DREAM 13,2,162,Jimmy Ambriz,Ikuhisa Minowa,SUB,Toe Hold
ce6065baef021cf3,ebf548d053a2e0be,win,Dynamite!! 2009,3,209,Rameau Thierry Sokoudjou,Ikuhisa Minowa,KO/TKO,Punch
ce6065baef021cf3,862ea50197179db9,win,DREAM 11: Featherweight Grand Prix 2009 Final Round,2,87,Hong Man Choi,Ikuhisa Minowa,SUB,Heel Hook
ce6065baef021cf3,099dbc0a13135f20,win,DREAM 9: Featherweight Grand Prix 2009 2nd Round,1,75,Bob Sapp,Ikuhisa Minowa,SUB,Ankle Lock
ce6065baef021cf3,28f08497ca8b5edb,loss,DREAM 8: Welterweight Grand Prix 2009 1st Round,2,300,Katsuyori Shibata,Ikuhisa Minowa,U-DEC,
ce6065baef021cf3,f7dd231cd5865109,win,Dynamite!! 2008,1,61,Errol Zimmerman,Ikuhisa Minowa,SUB,Toe Hold
ce6065baef021cf3,cfb3647b2826d7be,loss,DREAM 6: Middleweight Grand Prix 2008 Final Round,1,52,Masakatsu Funaki,Ikuhisa Minowa,SUB,Heel Hook
ce6065baef021cf3,29fff3fca2a9f41a,loss,DREAM 2: Middleweight Grand Prix 2008 1st Round,2,300,Taiei Kin,Ikuhisa Minowa,U-DEC,
ce6065baef021cf3,8ccee3b4d82d5b45,win,DREAM 1: Lightweight Grand Prix 2008 1st Round,1,85,Lee Kwan Bum,Ikuhisa Minowa,SUB,Kneebar
ce6065baef021cf3,8f3c4e6395c43b3a,loss,PRIDE Shockwave 2006,1,78,Kiyoshi Tamura,Ikuhisa Minowa,KO/TKO,Kicks
ce6065baef021cf3,3eb21d77e227e57a,win,PRIDE Bushido 13,2,300,Mike Polchlopek,Ikuhisa Minowa,U-DEC,
ce6065baef021cf3,4e870e58f271889a,win,PRIDE Bushido 12,1,265,Eric Esch,Ikuhisa Minowa,SUB,Armbar
