fight_id,fighter,kd,sig_str_pct,td_pct,sub_att,rev,round,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,sig_str_landed,sig_str_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted,ctrl_secs
22e10b23784e5efc,Chris Weidman,0,33,28,0,0,1,5,15,13,24,2,7,5,15,4,13,1,2,0,0,4,14,1,1,0,0,179
22e10b23784e5efc,Chris Weidman,0,50,0,0,0,2,15,30,23,40,0,5,15,30,12,26,3,4,0,0,12,26,0,0,3,4,37
22e10b23784e5efc,Chris Weidman,0,81,75,0,0,3,9,11,31,34,3,4,9,11,9,11,0,0,0,0,1,2,0,1,8,8,281
904cf687d22bb486,Alexa Grasso,0,49,,0,0,0,153,311,193,353,0,0,,,,,,,,,,,,,,,0
904cf687d22bb486,Alexa Grasso,0,48,,0,0,1,32,66,33,67,0,0,32,66,24,55,5,7,3,4,30,63,2,3,0,0,0
904cf687d22bb486,Alexa Grasso,0,52,,0,0,2,38,73,57,92,0,0,38,73,26,60,8,9,4,4,37,71,0,1,1,1,0
904cf687d22bb486,Alexa Grasso,0,53,,0,0,3,34,64,34,64,0,0,34,64,20,45,9,13,5,6,34,64,0,0,0,0,0
904cf687d22bb486,Alexa Grasso,0,51,,0,0,4,24,47,36,59,0,0,24,47,15,36,5,7,4,4,20,42,4,5,0,0,0
904cf687d22bb486,Alexa Grasso,0,40,,0,0,5,25,61,33,71,0,0,25,61,16,47,6,9,3,5,22,58,3,3,0,0,0
904cf687d22bb486,Viviane Araujo,0,47,20,0,0,0,126,264,148,288,2,10,,,,,,,,,,,,,,,209
904cf687d22bb486,Viviane Araujo,0,51,0,0,0,1,27,52,30,55,0,2,27,52,23,47,1,2,3,3,27,52,0,0,0,0,29
904cf687d22bb486,Viviane Araujo,0,40,66,0,0,2,20,50,26,56,2,3,20,50,15,44,5,6,0,0,18,48,0,0,2,2,98
904cf687d22bb486,Viviane Araujo,0,55,,0,0,3,30,54,30,54,0,0,30,54,25,48,4,5,1,1,30,54,0,0,0,0,0
904cf687d22bb486,Viviane Araujo,0,44,0,0,0,4,25,56,30,62,0,1,25,56,19,50,5,5,1,1,25,56,0,0,0,0,49
904cf687d22bb486,Viviane Araujo,0,46,0,0,0,5,24,52,32,61,0,4,24,52,21,46,2,4,1,2,24,51,0,1,0,0,33
08e7a39eb7482ebf,Darren Elkins,0,41,14,0,0,0,13,31,18,45,1,7,,,,,,,,,,,,,,,48
08e7a39eb7482ebf,Darren Elkins,0,41,14,0,0,1,13,31,18,45,1,7,13,31,11,28,1,2,1,1,12,29,0,0,1,2,48
08e7a39eb7482ebf,Julian Erosa,0,73,,0,0,0,54,73,69,92,0,0,,,,,,,,,,,,,,,48
08e7a39eb7482ebf,Julian Erosa,0,73,,0,0,1,54,73,69,92,0,0,54,73,52,71,0,0,2,2,22,39,11,12,21,22,48
9444cfe0c7c0f6a7,Yoel Romero,1,48,,0,0,0,45,92,52,99,0,0,,,,,,,,,,,,,,,8
9444cfe0c7c0f6a7,Yoel Romero,0,37,,0,0,1,10,27,10,27,0,0,10,27,3,15,1,4,6,8,10,27,0,0,0,0,0
9444cfe0c7c0f6a7,Yoel Romero,0,52,,0,0,2,24,46,31,53,0,0,24,46,13,30,7,11,4,5,11,28,13,18,0,0,6
9444cfe0c7c0f6a7,Yoel Romero,1,57,,0,0,3,11,19,11,19,0,0,11,19,7,15,2,2,2,2,10,18,0,0,1,1,2
9444cfe0c7c0f6a7,Luke Rockhold,0,37,,0,0,0,45,119,45,119,0,0,,,,,,,,,,,,,,,0
9444cfe0c7c0f6a7,Luke Rockhold,0,43,,0,0,1,18,41,18,41,0,0,18,41,3,21,4,7,11,13,18,41,0,0,0,0,0
9444cfe0c7c0f6a7,Luke Rockhold,0,33,,0,0,2,17,51,17,51,0,0,17,51,10,40,6,8,1,3,16,50,1,1,0,0,0
9444cfe0c7c0f6a7,Luke Rockhold,0,37,,0,0,3,10,27,10,27,0,0,10,27,9,26,0,0,1,1,10,27,0,0,0,0,0
e0e19f79019d63d2,Glover Teixeira,0,43,0,1,0,0,20,46,27,54,0,4,,,,,,,,,,,,,,,40
e0e19f79019d63d2,Glover Teixeira,0,55,,1,0,1,10,18,10,18,0,0,10,18,7,14,3,4,0,0,10,18,0,0,0,0,17
e0e19f79019d63d2,Glover Teixeira,0,27,0,0,0,2,5,18,7,21,0,2,5,18,3,15,2,3,0,0,4,16,1,2,0,0,16
e0e19f79019d63d2,Glover Teixeira,0,50,0,0,0,3,5,10,10,15,0,2,5,10,5,10,0,0,0,0,3,8,0,0,2,2,7
e0e19f79019d63d2,Corey Anderson,0,49,36,0,0,0,48,97,88,140,7,19,,,,,,,,,,,,,,,446
e0e19f79019d63d2,Corey Anderson,0,34,33,0,0,1,13,38,20,46,3,9,13,38,8,32,5,6,0,0,12,28,1,10,0,0,115
e0e19f79019d63d2,Corey Anderson,0,65,66,0,0,2,26,40,47,63,2,3,26,40,25,39,1,1,0,0,11,24,3,4,12,12,143
e0e19f79019d63d2,Corey Anderson,0,47,28,0,0,3,9,19,21,31,2,7,9,19,6,16,2,2,1,1,8,17,1,2,0,0,188
b395c89e19a3fec4,Alexa Grasso,1,41,50,1,1,0,84,203,262,408,1,2,,,,,,,,,,,,,,,159
b395c89e19a3fec4,Alexa Grasso,0,29,,0,0,1,12,41,60,89,0,0,12,41,7,28,2,4,3,9,9,35,3,6,0,0,0
b395c89e19a3fec4,Alexa Grasso,1,66,,0,0,2,28,42,86,107,0,0,28,42,20,32,6,7,2,3,10,24,17,17,1,1,20
b395c89e19a3fec4,Alexa Grasso,0,26,,0,1,3,4,15,35,54,0,0,4,15,3,11,0,1,1,3,4,15,0,0,0,0,12
b395c89e19a3fec4,Alexa Grasso,0,40,100,0,0,4,20,49,38,69,1,1,20,49,13,37,2,5,5,7,11,39,9,10,0,0,37
b395c89e19a3fec4,Alexa Grasso,0,35,0,1,0,5,20,56,43,89,0,1,20,56,11,43,2,5,7,8,17,47,2,2,1,7,90
b395c89e19a3fec4,Valentina Shevchenko,0,44,57,1,0,0,80,179,199,301,4,7,,,,,,,,,,,,,,,517
b395c89e19a3fec4,Valentina Shevchenko,0,35,50,0,0,1,14,40,25,51,1,2,14,40,9,35,4,4,1,1,12,37,2,3,0,0,80
b395c89e19a3fec4,Valentina Shevchenko,0,51,100,0,0,2,15,29,62,76,1,1,15,29,9,22,0,1,6,6,7,14,1,2,7,13,183
b395c89e19a3fec4,Valentina Shevchenko,0,50,100,1,0,3,9,18,40,51,1,1,9,18,6,14,0,1,3,3,9,18,0,0,0,0,196
b395c89e19a3fec4,Valentina Shevchenko,0,44,50,0,0,4,19,43,31,55,1,2,19,43,17,41,0,0,2,2,18,42,1,1,0,0,58
b395c89e19a3fec4,Valentina Shevchenko,0,46,0,0,0,5,23,49,41,68,0,1,23,49,20,46,2,2,1,1,21,47,2,2,0,0,0
a7c04dc830923313,Chris Wade,0,56,57,0,2,0,32,57,55,80,4,7,,,,,,,,,,,,,,,388
a7c04dc830923313,Chris Wade,0,64,100,0,0,1,18,28,21,31,2,2,18,28,8,16,5,7,5,5,15,22,3,6,0,0,100
a7c04dc830923313,Chris Wade,0,36,0,0,2,2,4,11,10,17,0,3,4,11,3,10,0,0,1,1,1,7,3,4,0,0,131
a7c04dc830923313,Chris Wade,0,55,100,0,0,3,10,18,24,32,2,2,10,18,4,10,4,5,2,3,7,15,1,1,2,2,157
a7c04dc830923313,Christos Giagos,0,33,0,0,1,0,28,84,41,98,0,4,,,,,,,,,,,,,,,171
a7c04dc830923313,Christos Giagos,0,29,0,0,0,1,9,31,15,37,0,2,9,31,7,29,2,2,0,0,6,26,3,5,0,0,55
a7c04dc830923313,Christos Giagos,0,29,0,0,1,2,5,17,11,24,0,1,5,17,3,13,1,3,1,1,5,16,0,1,0,0,101
a7c04dc830923313,Christos Giagos,0,38,0,0,0,3,14,36,15,37,0,1,14,36,7,28,7,8,0,0,8,26,6,10,0,0,15
03a200326e56d597,Fabricio Werdum,1,56,0,0,0,0,21,37,31,48,0,3,,,,,,,,,,,,,,,7
03a200326e56d597,Fabricio Werdum,0,66,0,0,0,1,8,12,15,19,0,2,8,12,1,4,3,4,4,4,8,12,0,0,0,0,0
03a200326e56d597,Fabricio Werdum,1,52,0,0,0,2,13,25,16,29,0,1,13,25,10,20,2,4,1,1,6,13,0,0,7,12,7
03a200326e56d597,Mark Hunt,1,27,100,0,0,0,10,36,15,43,1,1,,,,,,,,,,,,,,,113
03a200326e56d597,Mark Hunt,1,36,100,0,0,1,9,25,14,31,1,1,9,25,8,24,0,0,1,1,4,20,3,3,2,2,108
03a200326e56d597,Mark Hunt,0,9,,0,0,2,1,11,1,12,0,0,1,11,1,11,0,0,0,0,1,11,0,0,0,0,5
65ce9335b93d9c57,Andre Petroski,0,43,72,2,0,0,42,96,58,119,8,11,,,,,,,,,,,,,,,479
65ce9335b93d9c57,Andre Petroski,0,39,50,0,0,1,25,63,26,64,2,4,25,63,17,53,7,8,1,2,24,62,1,1,0,0,64
65ce9335b93d9c57,Andre Petroski,0,54,66,1,0,2,12,22,16,29,2,3,12,22,10,19,2,3,0,0,8,15,2,2,2,5,143
65ce9335b93d9c57,Andre Petroski,0,45,100,1,0,3,5,11,16,26,4,4,5,11,5,11,0,0,0,0,0,1,0,0,5,10,272
65ce9335b93d9c57,Wellington Turman,0,47,33,1,0,0,41,86,71,118,1,3,,,,,,,,,,,,,,,100
65ce9335b93d9c57,Wellington Turman,0,49,,0,0,1,33,67,36,70,0,0,33,67,20,45,7,16,6,6,30,63,0,1,3,3,1
65ce9335b93d9c57,Wellington Turman,0,46,33,1,0,2,7,15,24,33,1,3,7,15,1,8,5,6,1,1,7,15,0,0,0,0,92
65ce9335b93d9c57,Wellington Turman,0,25,,0,0,3,1,4,11,15,0,0,1,4,1,1,0,1,0,2,1,4,0,0,0,0,7
19fc916df1f0e6ff,Desmond Green,0,40,,0,0,0,77,191,77,191,0,0,,,,,,,,,,,,,,,0
19fc916df1f0e6ff,Desmond Green,0,41,,0,0,1,28,67,28,67,0,0,28,67,23,58,4,7,1,2,27,66,1,1,0,0,0
19fc916df1f0e6ff,Desmond Green,0,34,,0,0,2,18,52,18,52,0,0,18,52,12,42,5,9,1,1,18,51,0,1,0,0,0
19fc916df1f0e6ff,Desmond Green,0,43,,0,0,3,31,72,31,72,0,0,31,72,26,60,4,11,1,1,30,70,1,2,0,0,0
19fc916df1f0e6ff,Gleison Tibau,0,15,0,0,0,0,28,178,29,179,0,3,,,,,,,,,,,,,,,0
19fc916df1f0e6ff,Gleison Tibau,0,19,0,0,0,1,10,52,11,53,0,2,10,52,7,44,3,8,0,0,10,51,0,1,0,0,0
19fc916df1f0e6ff,Gleison Tibau,0,6,,0,0,2,4,65,4,65,0,0,4,65,3,59,1,6,0,0,4,64,0,1,0,0,0
19fc916df1f0e6ff,Gleison Tibau,0,22,0,0,0,3,14,61,14,61,0,1,14,61,10,56,2,3,2,2,14,61,0,0,0,0,0
633f4b5ec767769d,Ian Machado Garry,0,52,21,0,0,0,126,242,141,259,4,19,,,,,,,,,,,,,,,189
633f4b5ec767769d,Ian Machado Garry,0,38,0,0,0,1,15,39,15,39,0,1,15,39,8,25,3,7,4,7,11,34,0,0,4,5,12
633f4b5ec767769d,Ian Machado Garry,0,50,0,0,0,2,34,68,36,70,0,2,34,68,22,51,5,8,7,9,34,68,0,0,0,0,0
633f4b5ec767769d,Ian Machado Garry,0,50,66,0,0,3,26,52,33,60,2,3,26,52,19,42,4,7,3,3,26,50,0,2,0,0,85
633f4b5ec767769d,Ian Machado Garry,0,54,28,0,0,4,23,42,26,45,2,7,23,42,15,34,3,3,5,5,23,41,0,1,0,0,58
633f4b5ec767769d,Ian Machado Garry,0,68,0,0,0,5,28,41,31,45,0,6,28,41,22,33,2,3,4,5,26,38,2,3,0,0,34
633f4b5ec767769d,Carlos Prates,0,48,,0,0,0,63,129,64,132,0,0,,,,,,,,,,,,,,,106
633f4b5ec767769d,Carlos Prates,0,43,,0,0,1,7,16,7,16,0,0,7,16,2,8,2,3,3,5,7,16,0,0,0,0,2
633f4b5ec767769d,Carlos Prates,0,54,,0,0,2,12,22,12,22,0,0,12,22,4,14,3,3,5,5,12,22,0,0,0,0,24
633f4b5ec767769d,Carlos Prates,0,50,,0,0,3,10,20,10,20,0,0,10,20,6,16,4,4,0,0,10,20,0,0,0,0,19
633f4b5ec767769d,Carlos Prates,0,36,,0,0,4,12,33,12,33,0,0,12,33,9,26,2,6,1,1,12,32,0,1,0,0,0
633f4b5ec767769d,Carlos Prates,0,57,,0,0,5,22,38,23,41,0,0,22,38,17,33,5,5,0,0,9,24,1,1,12,13,61
36d9337a27b71ba9,Devonte Smith,0,54,0,0,0,0,53,98,80,125,0,3,,,,,,,,,,,,,,,14
36d9337a27b71ba9,Devonte Smith,0,58,,0,0,1,17,29,22,34,0,0,17,29,3,11,8,12,6,6,11,22,6,7,0,0,0
36d9337a27b71ba9,Devonte Smith,0,57,0,0,0,2,16,28,32,44,0,2,16,28,6,18,8,8,2,2,8,19,8,9,0,0,14
36d9337a27b71ba9,Devonte Smith,0,48,0,0,0,3,20,41,26,47,0,1,20,41,10,29,9,10,1,2,12,32,8,9,0,0,0
36d9337a27b71ba9,Ludovit Klein,0,63,0,0,0,0,60,95,80,117,0,2,,,,,,,,,,,,,,,399
36d9337a27b71ba9,Ludovit Klein,0,73,,0,0,1,19,26,22,30,0,0,19,26,7,14,10,10,2,2,9,15,10,11,0,0,106
36d9337a27b71ba9,Ludovit Klein,0,46,,0,0,2,12,26,24,38,0,0,12,26,5,16,4,6,3,4,7,17,5,9,0,0,166
36d9337a27b71ba9,Ludovit Klein,0,67,0,0,0,3,29,43,34,49,0,2,29,43,13,26,11,12,5,5,26,40,3,3,0,0,127
2168b2c814faada6,Keith Jardine,0,32,100,0,0,0,67,205,71,210,1,1,,,,,,,,,,,,,,,32
2168b2c814faada6,Keith Jardine,0,8,,0,0,1,3,34,6,37,0,0,3,34,1,29,1,2,1,3,3,32,0,2,0,0,0
2168b2c814faada6,Keith Jardine,0,39,,0,0,2,28,71,28,71,0,0,28,71,15,58,1,1,12,12,27,67,1,4,0,0,0
2168b2c814faada6,Keith Jardine,0,36,100,0,0,3,36,100,37,102,1,1,36,100,25,88,2,2,9,10,31,87,0,0,5,13,32
2168b2c814faada6,Wilson Gouveia,0,41,50,0,0,0,48,115,51,118,1,2,,,,,,,,,,,,,,,29
2168b2c814faada6,Wilson Gouveia,0,58,50,0,0,1,21,36,21,36,1,2,21,36,7,21,0,0,14,15,21,34,0,2,0,0,13
2168b2c814faada6,Wilson Gouveia,0,29,,0,0,2,9,31,12,34,0,0,9,31,4,25,0,0,5,6,7,28,0,1,2,2,14
2168b2c814faada6,Wilson Gouveia,0,37,,0,0,3,18,48,18,48,0,0,18,48,10,39,1,1,7,8,18,48,0,0,0,0,2
d571486369996a39,Jordan Rinaldi,0,43,,0,0,0,7,16,7,16,0,0,,,,,,,,,,,,,,,0
d571486369996a39,Jordan Rinaldi,0,43,,0,0,1,7,16,7,16,0,0,7,16,5,14,1,1,1,1,7,16,0,0,0,0,0
d571486369996a39,Gregor Gillespie,0,61,50,0,0,0,34,55,42,63,1,2,,,,,,,,,,,,,,,222
d571486369996a39,Gregor Gillespie,0,61,50,0,0,1,34,55,42,63,1,2,34,55,31,51,1,2,2,2,5,19,1,1,28,35,222
8984ab656cb1818d,Li Jingliang,0,53,28,0,0,0,94,176,95,177,2,7,,,,,,,,,,,,,,,73
8984ab656cb1818d,Li Jingliang,0,45,40,0,0,1,15,33,16,34,2,5,15,33,6,24,3,3,6,6,13,31,2,2,0,0,59
8984ab656cb1818d,Li Jingliang,0,47,0,0,0,2,29,61,29,61,0,2,29,61,13,34,6,10,10,17,29,61,0,0,0,0,14
8984ab656cb1818d,Li Jingliang,0,60,,0,0,3,50,82,50,82,0,0,50,82,35,62,6,9,9,11,50,81,0,1,0,0,0
8984ab656cb1818d,Frank Camacho,0,29,100,0,0,0,35,120,56,143,1,1,,,,,,,,,,,,,,,39
8984ab656cb1818d,Frank Camacho,0,32,100,0,0,1,16,49,21,54,1,1,16,49,15,46,1,3,0,0,14,46,2,3,0,0,35
8984ab656cb1818d,Frank Camacho,0,38,,0,0,2,14,36,30,54,0,0,14,36,13,34,1,2,0,0,13,35,1,1,0,0,0
8984ab656cb1818d,Frank Camacho,0,14,,0,0,3,5,35,5,35,0,0,5,35,4,34,1,1,0,0,5,35,0,0,0,0,4
ab3820fa9944bd22,Gunnar Nelson,0,54,100,1,0,0,13,24,23,34,1,1,,,,,,,,,,,,,,,43
ab3820fa9944bd22,Gunnar Nelson,0,40,,0,0,1,6,15,6,15,0,0,6,15,4,13,2,2,0,0,5,14,1,1,0,0,0
ab3820fa9944bd22,Gunnar Nelson,0,77,100,1,0,2,7,9,17,19,1,1,7,9,5,7,2,2,0,0,4,5,1,2,2,2,43
ab3820fa9944bd22,Zak Cummings,0,24,0,0,0,0,18,75,21,79,0,1,,,,,,,,,,,,,,,54
ab3820fa9944bd22,Zak Cummings,0,20,,0,0,1,9,43,11,45,0,0,9,43,5,34,4,6,0,3,4,36,5,7,0,0,33
ab3820fa9944bd22,Zak Cummings,0,28,0,0,0,2,9,32,10,34,0,1,9,32,3,22,1,4,5,6,4,24,5,8,0,0,21
1978b44503c3d9ff,Ryan Benoit,1,28,0,0,0,0,37,129,55,151,0,1,,,,,,,,,,,,,,,79
1978b44503c3d9ff,Ryan Benoit,1,38,,0,0,1,14,36,20,42,0,0,14,36,13,33,0,2,1,1,11,33,0,0,3,3,38
1978b44503c3d9ff,Ryan Benoit,0,24,,0,0,2,9,37,12,40,0,0,9,37,6,34,1,1,2,2,8,36,0,0,1,1,1
1978b44503c3d9ff,Ryan Benoit,0,25,0,0,0,3,14,56,23,69,0,1,14,56,13,51,1,5,0,0,14,56,0,0,0,0,40
1978b44503c3d9ff,Zarrukh Adashev,0,54,0,1,0,0,78,143,81,146,0,4,,,,,,,,,,,,,,,45
1978b44503c3d9ff,Zarrukh Adashev,0,55,0,1,0,1,26,47,26,47,0,2,26,47,11,29,6,8,9,10,26,47,0,0,0,0,9
1978b44503c3d9ff,Zarrukh Adashev,0,56,0,0,0,2,25,44,26,45,0,1,25,44,15,30,4,7,6,7,22,39,1,1,2,4,36
1978b44503c3d9ff,Zarrukh Adashev,0,51,0,0,0,3,27,52,29,54,0,1,27,52,24,49,2,2,1,1,26,51,1,1,0,0,0
64fe6e61a24dbf39,Jose Daniel Medina,0,51,,0,0,0,17,33,17,33,0,0,,,,,,,,,,,,,,,0
64fe6e61a24dbf39,Jose Daniel Medina,0,51,,0,0,1,17,33,17,33,0,0,17,33,6,21,6,7,5,5,17,33,0,0,0,0,0
64fe6e61a24dbf39,Ateba Gautier,1,56,,0,0,0,28,50,28,50,0,0,,,,,,,,,,,,,,,0
64fe6e61a24dbf39,Ateba Gautier,1,56,,0,0,1,28,50,28,50,0,0,28,50,24,43,3,6,1,1,26,48,2,2,0,0,0
fb4bce82541b4061,Leandro Issa,0,67,66,1,1,0,25,37,57,76,2,3,,,,,,,,,,,,,,,414
fb4bce82541b4061,Leandro Issa,0,79,50,0,1,1,19,24,38,47,1,2,19,24,7,11,0,0,12,13,8,13,7,7,4,4,201
fb4bce82541b4061,Leandro Issa,0,46,100,1,0,2,6,13,19,29,1,1,6,13,3,10,0,0,3,3,4,8,0,0,2,5,213
fb4bce82541b4061,Yuta Sasaki,0,42,50,1,0,0,8,19,8,20,1,2,,,,,,,,,,,,,,,35
fb4bce82541b4061,Yuta Sasaki,0,33,100,0,0,1,3,9,3,10,1,1,3,9,1,4,0,3,2,2,2,7,1,2,0,0,35
fb4bce82541b4061,Yuta Sasaki,0,50,0,1,0,2,5,10,5,10,0,1,5,10,3,8,1,1,1,1,4,9,1,1,0,0,0
93da91272d4a7ce3,Erin Blanchfield,0,65,100,2,0,0,25,38,93,115,1,1,,,,,,,,,,,,,,,168
93da91272d4a7ce3,Erin Blanchfield,0,65,100,2,0,1,25,38,93,115,1,1,25,38,22,34,1,2,2,2,7,19,0,0,18,19,168
93da91272d4a7ce3,Molly McCann,0,53,,0,0,0,7,13,7,13,0,0,,,,,,,,,,,,,,,0
93da91272d4a7ce3,Molly McCann,0,53,,0,0,1,7,13,7,13,0,0,7,13,2,7,3,3,2,3,7,13,0,0,0,0,0
b0552b065ca7f401,Alexander Volkov,0,67,,0,0,0,122,182,125,185,0,0,,,,,,,,,,,,,,,23
b0552b065ca7f401,Alexander Volkov,0,74,,0,0,1,29,39,32,42,0,0,29,39,20,29,5,6,4,4,17,23,12,16,0,0,23
b0552b065ca7f401,Alexander Volkov,0,63,,0,0,2,45,71,45,71,0,0,45,71,35,58,7,10,3,3,45,69,0,2,0,0,0
b0552b065ca7f401,Alexander Volkov,0,66,,0,0,3,48,72,48,72,0,0,48,72,22,45,17,18,9,9,43,65,5,7,0,0,0
b0552b065ca7f401,Roy Nelson,0,47,12,0,0,0,32,67,40,75,1,8,,,,,,,,,,,,,,,272
b0552b065ca7f401,Roy Nelson,0,64,33,0,0,1,9,14,12,17,1,3,9,14,7,12,2,2,0,0,2,6,6,6,1,2,192
b0552b065ca7f401,Roy Nelson,0,52,0,0,0,2,11,21,16,26,0,3,11,21,5,14,2,2,4,5,11,21,0,0,0,0,67
b0552b065ca7f401,Roy Nelson,0,37,0,0,0,3,12,32,12,32,0,2,12,32,6,26,5,5,1,1,12,31,0,1,0,0,13
707ba52845d399c9,Cub Swanson,0,46,,0,0,0,135,288,143,296,0,0,,,,,,,,,,,,,,,36
707ba52845d399c9,Cub Swanson,0,38,,0,0,1,23,60,23,60,0,0,23,60,11,45,7,8,5,7,23,60,0,0,0,0,0
707ba52845d399c9,Cub Swanson,0,53,,0,0,2,53,99,55,101,0,0,53,99,33,72,16,23,4,4,46,88,7,10,0,1,5
707ba52845d399c9,Cub Swanson,0,45,,0,0,3,59,129,65,135,0,0,59,129,40,98,17,27,2,4,41,104,17,24,1,1,31
707ba52845d399c9,Kron Gracie,0,43,0,0,0,0,86,200,109,225,0,2,,,,,,,,,,,,,,,4
707ba52845d399c9,Kron Gracie,0,32,,0,0,1,19,58,19,58,0,0,19,58,14,45,2,6,3,7,19,58,0,0,0,0,0
707ba52845d399c9,Kron Gracie,0,46,,0,0,2,36,78,46,88,0,0,36,78,29,71,2,2,5,5,33,70,3,7,0,1,4
707ba52845d399c9,Kron Gracie,0,48,0,0,0,3,31,64,44,79,0,2,31,64,30,61,0,0,1,3,22,54,8,9,1,1,0
496a169f4c9becec,Ildemar Alcantara,0,57,57,0,0,0,50,87,75,115,4,7,,,,,,,,,,,,,,,322
496a169f4c9becec,Ildemar Alcantara,0,37,100,0,0,1,6,16,12,23,2,2,6,16,4,11,2,5,0,0,4,8,0,1,2,7,60
496a169f4c9becec,Ildemar Alcantara,0,92,50,0,0,2,25,27,44,48,2,4,25,27,13,15,5,5,7,7,0,0,14,14,11,13,262
496a169f4c9becec,Ildemar Alcantara,0,43,0,0,0,3,19,44,19,44,0,1,19,44,14,35,3,7,2,2,19,44,0,0,0,0,0
496a169f4c9becec,Albert Tumenov,0,45,100,0,1,0,32,71,50,99,1,1,,,,,,,,,,,,,,,134
496a169f4c9becec,Albert Tumenov,0,39,100,0,1,1,16,41,32,67,1,1,16,41,16,41,0,0,0,0,2,13,0,0,14,28,133
496a169f4c9becec,Albert Tumenov,0,75,,0,0,2,6,8,8,10,0,0,6,8,4,6,0,0,2,2,0,1,6,7,0,0,0
496a169f4c9becec,Albert Tumenov,0,45,,0,0,3,10,22,10,22,0,0,10,22,7,17,3,5,0,0,10,22,0,0,0,0,1
007e8e0d4a39d82c,Sean O'Malley,0,52,,0,0,0,48,92,67,111,0,0,,,,,,,,,,,,,,,0
007e8e0d4a39d82c,Sean O'Malley,0,61,,0,0,1,16,26,22,32,0,0,16,26,6,13,6,8,4,5,16,26,0,0,0,0,0
007e8e0d4a39d82c,Sean O'Malley,0,35,,0,0,2,7,20,20,33,0,0,7,20,1,8,5,11,1,1,7,20,0,0,0,0,0
007e8e0d4a39d82c,Sean O'Malley,0,54,,0,0,3,25,46,25,46,0,0,25,46,16,32,5,9,4,5,25,46,0,0,0,0,0
007e8e0d4a39d82c,Song Yadong,0,38,42,0,0,0,36,94,69,130,3,7,,,,,,,,,,,,,,,126
007e8e0d4a39d82c,Song Yadong,0,43,100,0,0,1,10,23,23,37,1,1,10,23,0,7,0,1,10,15,10,23,0,0,0,0,38
007e8e0d4a39d82c,Song Yadong,0,45,50,0,0,2,14,31,34,53,2,4,14,31,8,19,1,2,5,10,14,31,0,0,0,0,88
007e8e0d4a39d82c,Song Yadong,0,30,0,0,0,3,12,40,12,40,0,2,12,40,7,29,1,3,4,8,12,40,0,0,0,0,0
56315d5ac11594a5,Ken Shamrock,0,88,100,0,0,0,8,9,16,20,1,1,,,,,,,,,,,,,,,
56315d5ac11594a5,Ken Shamrock,0,88,100,0,0,1,8,9,16,20,1,1,8,9,5,6,3,3,0,0,0,1,0,0,8,8,
56315d5ac11594a5,Christophe Leninger,0,50,,0,0,0,1,2,21,23,0,0,,,,,,,,,,,,,,,
56315d5ac11594a5,Christophe Leninger,0,50,,0,0,1,1,2,21,23,0,0,1,2,1,2,0,0,0,0,1,2,0,0,0,0,
1c51f405e5c46572,Gilbert Burns,0,83,100,1,0,0,5,6,10,12,1,1,,,,,,,,,,,,,,,155
1c51f405e5c46572,Gilbert Burns,0,83,100,1,0,1,5,6,10,12,1,1,5,6,4,5,1,1,0,0,3,4,0,0,2,2,155
1c51f405e5c46572,Neil Magny,0,36,,0,0,0,4,11,4,11,0,0,,,,,,,,,,,,,,,0
1c51f405e5c46572,Neil Magny,0,36,,0,0,1,4,11,4,11,0,0,4,11,2,8,1,2,1,1,4,11,0,0,0,0,0
dadaee9624256e07,Michel Pereira,0,42,40,0,0,0,32,75,56,107,2,5,,,,,,,,,,,,,,,183
dadaee9624256e07,Michel Pereira,0,50,50,0,0,1,17,34,18,35,1,2,17,34,6,19,10,14,1,1,13,30,4,4,0,0,24
dadaee9624256e07,Michel Pereira,0,38,50,0,0,2,13,34,33,59,1,2,13,34,6,19,6,14,1,1,9,30,4,4,0,0,143
dadaee9624256e07,Michel Pereira,0,28,0,0,0,3,2,7,5,13,0,1,2,7,1,6,1,1,0,0,1,6,1,1,0,0,16
dadaee9624256e07,Tristan Connelly,0,51,0,1,0,0,64,125,151,222,0,6,,,,,,,,,,,,,,,344
dadaee9624256e07,Tristan Connelly,0,40,0,0,0,1,15,37,28,52,0,4,15,37,13,32,0,3,2,2,5,25,6,8,4,4,119
dadaee9624256e07,Tristan Connelly,0,40,0,0,0,2,18,44,46,73,0,1,18,44,12,36,3,5,3,3,11,34,7,10,0,0,0
dadaee9624256e07,Tristan Connelly,0,70,0,1,0,3,31,44,77,97,0,1,31,44,26,38,4,5,1,1,7,12,1,2,23,30,225
f0cf92b063735164,Andrei Arlovski,0,41,,0,0,0,34,82,34,82,0,0,,,,,,,,,,,,,,,0
f0cf92b063735164,Andrei Arlovski,0,37,,0,0,1,6,16,6,16,0,0,6,16,2,8,2,3,2,5,6,16,0,0,0,0,0
f0cf92b063735164,Andrei Arlovski,0,41,,0,0,2,13,31,13,31,0,0,13,31,6,21,2,4,5,6,13,31,0,0,0,0,0
f0cf92b063735164,Andrei Arlovski,0,42,,0,0,3,15,35,15,35,0,0,15,35,8,24,2,6,5,5,14,34,1,1,0,0,0
f0cf92b063735164,Tanner Boser,0,57,,0,0,0,68,119,68,119,0,0,,,,,,,,,,,,,,,0
