fight_id,round_finished,round_total,round_time_sec,fighter_id,result,event,stoppage_time_sec,opponent_name,fighter_name,method_type,method_specific
94f5b35b2b6c72b1,3,3,300,0a73acff6325c1e2,loss,UFC Fight Night: Perez vs. Taira,110,Melquizael Costa,Shayilan Nuerdanbieke,SUB,Rear Naked Choke
475c55534f9e08ee,2,3,300,282fa667ff9c51ed,win,UFC Live: Hardy vs Lytle,158,TJ O'Brien,Cole Miller,SUB,Guillotine Choke
475c55534f9e08ee,2,3,300,d25b93992f285953,loss,UFC Live: Hardy vs Lytle,158,Cole Miller,TJ O'Brien,SUB,Guillotine Choke
ecb9c5ae7fd7a5cc,3,3,300,e9e1acc96536bb4f,loss,UFC on FX: Maynard vs Guida,192,Dan Miller,Ricardo Funch,SUB,Guillotine Choke
ecb9c5ae7fd7a5cc,3,3,300,d0c29452d3272603,win,UFC on FX: Maynard vs Guida,192,Ricardo Funch,Dan Miller,SUB,Guillotine Choke
103a7d8c4f17714b,3,3,300,275aca31f61ba28c,win,UFC Fight Night: Overeem vs. Oleinik,300,Arman Tsarukyan,Islam Makhachev,U-DEC,
103a7d8c4f17714b,3,3,300,eae48ff31db420c2,loss,UFC Fight Night: Overeem vs. Oleinik,300,Islam Makhachev,Arman Tsarukyan,U-DEC,
3daf1c5fb854e626,3,3,300,04b39f4e8eb59d7c,loss,UFC on FOX: Teixeira vs Evans,300,Cezar Ferreira,Oluwale Bamgbose,U-DEC,
3daf1c5fb854e626,3,3,300,dbc17725b887860a,win,UFC on FOX: Teixeira vs Evans,300,Oluwale Bamgbose,Cezar Ferreira,U-DEC,
f2336b7545f5f442,1,3,300,d7c3816669784109,loss,UFC 265: Lewis vs. Gane,272,Jessica Penne,Karolina Kowalkiewicz,SUB,Armbar
f2336b7545f5f442,1,3,300,c742287ed86a09bc,win,UFC 265: Lewis vs. Gane,272,Karolina Kowalkiewicz,Jessica Penne,SUB,Armbar
0f2611c3ec4661dd,3,3,300,ab2b4ff41d6ebe0f,win,UFC Fight Night: Emmett vs. Stephens,300,Eric Shelton,Alex Perez,U-DEC,
0f2611c3ec4661dd,3,3,300,a0c64f272b65d441,loss,UFC Fight Night: Emmett vs. Stephens,300,Alex Perez,Eric Shelton,U-DEC,
68a93f8eb34f3251,1,3,300,4e06913c91da5200,win,UFC Fight Night: MacDonald vs Thompson,59,Tamdan McCrory,Krzysztof Jotko,KO/TKO,Punch
68a93f8eb34f3251,1,3,300,eff47295daf721a6,loss,UFC Fight Night: MacDonald vs Thompson,59,Krzysztof Jotko,Tamdan McCrory,KO/TKO,Punch
f0e299c134cbac37,2,3,300,0aa92558424ced9e,loss,UFC 129: St-Pierre vs Shields,65,Lyoto Machida,Randy Couture,KO/TKO,Kick
f0e299c134cbac37,2,3,300,f7a7f7118d4b01b6,win,UFC 129: St-Pierre vs Shields,65,Randy Couture,Lyoto Machida,KO/TKO,Kick
92030ef8b5796b0a,1,3,300,33011768c3c4dc9a,win,UFC 138: Leben vs Munoz,17,Edward Faaloloto,Terry Etim,SUB,Guillotine Choke
92030ef8b5796b0a,1,3,300,6224e8d0a34264eb,loss,UFC 138: Leben vs Munoz,17,Terry Etim,Edward Faaloloto,SUB,Guillotine Choke
6c5f7f98ec0b6f17,3,3,300,c5af5750e8bae4f0,loss,UFC 223: Khabib vs. Iaquinta,300,Zabit Magomedsharipov,Kyle Bochniak,U-DEC,
6c5f7f98ec0b6f17,3,3,300,87aa9fb63d6b51a1,win,UFC 223: Khabib vs. Iaquinta,300,Kyle Bochniak,Zabit Magomedsharipov,U-DEC,
6c4b3cca92fcb9c7,1,3,300,66ab58d0b3783607,loss,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,34,Joaquim Silva,Andrew Holbrook,KO/TKO,Punch
6c4b3cca92fcb9c7,1,3,300,ae7fe94f117f98cf,win,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,34,Andrew Holbrook,Joaquim Silva,KO/TKO,Punch
e3a45f48dbda99c3,3,3,300,56c9acc4e86046a2,loss,UFC 197: Jones vs Saint Preux,300,Sergio Pettis,Chris Kelades,U-DEC,
e3a45f48dbda99c3,3,3,300,de75d1c45a39e221,win,UFC 197: Jones vs Saint Preux,300,Chris Kelades,Sergio Pettis,U-DEC,
d3c78cc516417797,3,3,300,523fa774700d7d3f,loss,UFC Fight Night: Poirier vs. Pettis,300,Sean Strickland,Court McGee,U-DEC,
d3c78cc516417797,3,3,300,0d8011111be000b2,win,UFC Fight Night: Poirier vs. Pettis,300,Court McGee,Sean Strickland,U-DEC,
e1cfe75b3a8fe709,2,3,300,77350fd0e6d1dba8,loss,The Ultimate Fighter: A Champion Will Be Crowned Finale,185,Felice Herrig,Lisa Ellis,SUB,Armbar
e1cfe75b3a8fe709,2,3,300,b6850671a008bf9a,win,The Ultimate Fighter: A Champion Will Be Crowned Finale,185,Lisa Ellis,Felice Herrig,SUB,Armbar
054794810817c1cc,3,3,300,d1941565abf50b16,loss,UFC 252: Miocic vs. Cormier 3,300,Vinc Pichel,Jim Miller,U-DEC,
054794810817c1cc,3,3,300,c77a953488e5607d,win,UFC 252: Miocic vs. Cormier 3,300,Jim Miller,Vinc Pichel,U-DEC,
5cee1d8f1e43d6f5,1,3,300,23024fdfc966410a,win,UFC Fight Night: Lee vs. Oliveira,154,Demian Maia,Gilbert Burns,KO/TKO,Punch
5cee1d8f1e43d6f5,1,3,300,427b5953ac8e3a27,loss,UFC Fight Night: Lee vs. Oliveira,154,Gilbert Burns,Demian Maia,KO/TKO,Punch
49d065270f57ad99,1,5,300,f7a7f7118d4b01b6,win,UFC Fight Night: Machida vs Munoz,190,Mark Munoz,Lyoto Machida,KO/TKO,Kick
49d065270f57ad99,1,5,300,179f1948dc234f1f,loss,UFC Fight Night: Machida vs Munoz,190,Lyoto Machida,Mark Munoz,KO/TKO,Kick
0494ebcee93e717b,1,3,300,52ef95b5860fb28c,win,UFC Fight Night: Ankalaev vs. Walker 2,252,Westin Wilson,Jean Silva,KO/TKO,Punch
0494ebcee93e717b,1,3,300,7b3503352cd53abb,loss,UFC Fight Night: Ankalaev vs. Walker 2,252,Jean Silva,Westin Wilson,KO/TKO,Punch
9f56b3c053c44060,3,3,300,49a74b9fb2e45fdf,loss,UFC 189: Mendes vs McGregor,300,Louis Smolka,Neil Seery,U-DEC,
9f56b3c053c44060,3,3,300,d2bc285ead803db0,win,UFC 189: Mendes vs McGregor,300,Neil Seery,Louis Smolka,U-DEC,
806ee07a1a7042b8,3,3,300,47b9e0e7703a4868,win,UFC 201: Lawler vs. Woodley,300,Ross Pearson,Jorge Masvidal,U-DEC,
806ee07a1a7042b8,3,3,300,4f732e58ed907eff,loss,UFC 201: Lawler vs. Woodley,300,Jorge Masvidal,Ross Pearson,U-DEC,
8522bc62e8d942ab,5,5,300,65578a75fa7900e3,loss,UFC Fight Night: Hall vs. Strickland,300,Sean Strickland,Uriah Hall,U-DEC,
8522bc62e8d942ab,5,5,300,0d8011111be000b2,win,UFC Fight Night: Hall vs. Strickland,300,Uriah Hall,Sean Strickland,U-DEC,
3f7684492c9df05e,2,3,300,03f982ca3735070c,win,UFC Fight Night: Rodriguez vs. Penn,161,Chase Sherman,Walt Harris,KO/TKO,Knee
3f7684492c9df05e,2,3,300,01b352b6a9074d5c,loss,UFC Fight Night: Rodriguez vs. Penn,161,Walt Harris,Chase Sherman,KO/TKO,Knee
2335e75ce63805b6,3,3,300,f166e93d04a8c274,win,UFC 306: Riyadh Season Noche UFC,300,Brian Ortega,Diego Lopes,U-DEC,
2335e75ce63805b6,3,3,300,def8166ff24bd237,loss,UFC 306: Riyadh Season Noche UFC,300,Diego Lopes,Brian Ortega,U-DEC,
c94b153951be7590,3,3,300,a68575214ecad140,loss,UFC 275: Teixeira vs. Prochazka,300,Josh Culibao,SeungWoo Choi,S-DEC,
c94b153951be7590,3,3,300,6751eacd16bd59bc,win,UFC 275: Teixeira vs. Prochazka,300,SeungWoo Choi,Josh Culibao,S-DEC,
a661c0bee7c8d5af,3,3,300,d945aae53e3e54e6,loss,UFC Fight Night: Burns vs. Malott,300,Gauge Young,Thiago Moises,S-DEC,
a661c0bee7c8d5af,3,3,300,b2a78df161bd67f9,win,UFC Fight Night: Burns vs. Malott,300,Thiago Moises,Gauge Young,S-DEC,
c910d2fe570b368a,1,3,300,1ccf4e7caff270df,loss,UFC on FOX: Gustafsson vs Johnson,70,Gegard Mousasi,Dan Henderson,KO/TKO,Punch
c910d2fe570b368a,1,3,300,232c582f29f8f65e,win,UFC on FOX: Gustafsson vs Johnson,70,Dan Henderson,Gegard Mousasi,KO/TKO,Punch
7360ec204d4e0e10,1,3,300,8c8c92a12621d7e0,loss,UFC 138: Leben vs Munoz,40,Che Mills,Chris Cope,KO/TKO,Knee
7360ec204d4e0e10,1,3,300,6cadfd8f1d9e7685,win,UFC 138: Leben vs Munoz,40,Chris Cope,Che Mills,KO/TKO,Knee
96b59d89ecac66d0,3,5,300,0845c81e37d3bcb3,loss,UFC Fight Night: Oezdemir vs. Smith,266,Anthony Smith,Volkan Oezdemir,SUB,Rear Naked Choke
96b59d89ecac66d0,3,5,300,d4c9dcd330403612,win,UFC Fight Night: Oezdemir vs. Smith,266,Volkan Oezdemir,Anthony Smith,SUB,Rear Naked Choke
7f35ce1469dab556,3,3,300,28f3c2258a1d8874,win,UFC 114: Rampage vs Evans,300,Diego Sanchez,John Hathaway,U-DEC,
7f35ce1469dab556,3,3,300,82e7929bf6c2b689,loss,UFC 114: Rampage vs Evans,300,John Hathaway,Diego Sanchez,U-DEC,
cc7afab68363e076,1,3,300,072a10e85f7d4bff,loss,UFC Fight Night: Mendes vs Lamas,239,Julianna Pena,Milana Dudieva,KO/TKO,Elbows
cc7afab68363e076,1,3,300,3253b16d38ae087d,win,UFC Fight Night: Mendes vs Lamas,239,Milana Dudieva,Julianna Pena,KO/TKO,Elbows
83314e1ed6f7d94e,3,3,300,1fcfc3709fe58151,loss,UFC 99: The Comeback,300,Paul Taylor,Peter Sobotta,U-DEC,
83314e1ed6f7d94e,3,3,300,9b74de674c355425,win,UFC 99: The Comeback,300,Peter Sobotta,Paul Taylor,U-DEC,
1496969c1497dc85,1,3,300,f14f644d41ade29f,win,UFC Fight Night: Fiziev vs. Gamrot,255,Jacob Malkoun,Cody Brundage,DQ,
1496969c1497dc85,1,3,300,d4270315cbcf2569,loss,UFC Fight Night: Fiziev vs. Gamrot,255,Cody Brundage,Jacob Malkoun,DQ,
357c5b86ec83b826,3,3,300,5eb50529a8418b77,win,UFC 258: Usman vs. Burns,300,Phil Rowe,Gabe Green,U-DEC,
357c5b86ec83b826,3,3,300,8e382b585a92affe,loss,UFC 258: Usman vs. Burns,300,Gabe Green,Phil Rowe,U-DEC,
9f5f9173666ce1b7,3,3,300,73ef22f25d0f70e2,loss,UFC 42: Sudden Impact,300,Dave Strasser,Romie Aram,U-DEC,
9f5f9173666ce1b7,3,3,300,980b4e712489098e,win,UFC 42: Sudden Impact,300,Romie Aram,Dave Strasser,U-DEC,
4f722e80eadb6d2f,2,3,300,ef7fa30364cbe7f2,loss,UFC Fight Night: Miocic vs Hunt,253,Dan Hooker,Hatsu Hioki,KO/TKO,Kick
4f722e80eadb6d2f,2,3,300,193b9d1858bc4df3,win,UFC Fight Night: Miocic vs Hunt,253,Hatsu Hioki,Dan Hooker,KO/TKO,Kick
c8ca99d1adc5448d,3,3,300,0c5c66ddd1886b83,loss,UFC 203: Miocic vs. Overeem,300,Brad Tavares,Caio Magalhaes,S-DEC,
c8ca99d1adc5448d,3,3,300,0c6d9ea8306c029e,win,UFC 203: Miocic vs. Overeem,300,Caio Magalhaes,Brad Tavares,S-DEC,
75c5f923f966b53b,3,3,300,d80ee110748171ac,win,UFC 294: Makhachev vs. Volkanovski 2,180,Anshul Jubli,Mike Breeden,KO/TKO,Punch
75c5f923f966b53b,3,3,300,a72a2a769fa5a2be,loss,UFC 294: Makhachev vs. Volkanovski 2,180,Mike Breeden,Anshul Jubli,KO/TKO,Punch
db2c805201a3116e,1,3,300,1d00756835ca67c9,loss,UFC Fight Night: Rodriguez vs. Waterson,280,Alex Morono,Donald Cerrone,KO/TKO,Punches
db2c805201a3116e,1,3,300,cdb96af67d096b1e,win,UFC Fight Night: Rodriguez vs. Waterson,280,Donald Cerrone,Alex Morono,KO/TKO,Punches
9eaea5e0165802d0,1,3,300,c4b81cdecd5d6abe,win,UFC Fight Night: Florian vs Gomi,289,Mario Miranda,Gerald Harris,KO/TKO,Punches
9eaea5e0165802d0,1,3,300,df2bf09c99594848,loss,UFC Fight Night: Florian vs Gomi,289,Gerald Harris,Mario Miranda,KO/TKO,Punches
7d2051c6bae907cb,3,3,300,519e4fe37ce9ff75,loss,UFC 263: Adesanya vs. Vettori 2,300,Brad Riddell,Drew Dober,U-DEC,
7d2051c6bae907cb,3,3,300,37ed1ab2f8b819f4,win,UFC 263: Adesanya vs. Vettori 2,300,Drew Dober,Brad Riddell,U-DEC,
97a4b37cee48ea0b,1,3,300,6bb1d2b714d4b3bc,loss,UFC 31: Locked and Loaded,297,BJ Penn,Joey Gilbert,KO/TKO,Punches
97a4b37cee48ea0b,1,3,300,73c7cfa551289285,win,UFC 31: Locked and Loaded,297,Joey Gilbert,BJ Penn,KO/TKO,Punches
335064c3380e2f10,1,3,300,d5bab53a1a603aac,loss,UFC Fight Night: Tsarukyan vs. Hooker,86,Ismail Naurdiev,Ryan Loder,KO/TKO,Punch
335064c3380e2f10,1,3,300,6a96ad1bc34fb113,win,UFC Fight Night: Tsarukyan vs. Hooker,86,Ryan Loder,Ismail Naurdiev,KO/TKO,Punch
c816a969cb001168,3,3,300,5fa2974cbd18e05c,win,UFC Fight Night: Hermansson vs. Strickland,98,Miles Johns,John Castaneda,SUB,Arm Triangle
c816a969cb001168,3,3,300,46e0d677f91bacc0,loss,UFC Fight Night: Hermansson vs. Strickland,98,John Castaneda,Miles Johns,SUB,Arm Triangle
b0cfaf01a155985b,3,3,300,8a304bfd6bf04a57,win,UFC 130: Rampage vs Hamill,300,Miguel Torres,Demetrious Johnson,U-DEC,
b0cfaf01a155985b,3,3,300,33b2f68ef95252e0,loss,UFC 130: Rampage vs Hamill,300,Demetrious Johnson,Miguel Torres,U-DEC,
36db86c39ed09997,1,3,300,a68575214ecad140,loss,UFC Fight Night: Vettori vs. Dolidze 2,189,Kevin Vallejos,SeungWoo Choi,KO/TKO,Punches
36db86c39ed09997,1,3,300,239d8e5359022f3b,win,UFC Fight Night: Vettori vs. Dolidze 2,189,SeungWoo Choi,Kevin Vallejos,KO/TKO,Punches
db690563ae7fa070,2,3,300,8e5bfd4e82352340,loss,UFC on FOX: Velasquez vs Dos Santos,92,Dustin Poirier,Pablo Garza,SUB,D'Arce Choke
db690563ae7fa070,2,3,300,029eaff01e6bb8f0,win,UFC on FOX: Velasquez vs Dos Santos,92,Pablo Garza,Dustin Poirier,SUB,D'Arce Choke
7ac4ae301ed699ab,3,3,300,40f3cb27fc7305a1,loss,UFC Fight Night: Della Maddalena vs. Prates,300,Jonathan Micallef,Themba Gorimbo,S-DEC,
7ac4ae301ed699ab,3,3,300,f782f953bfe7b5f2,win,UFC Fight Night: Della Maddalena vs. Prates,300,Themba Gorimbo,Jonathan Micallef,S-DEC,
e892b4a03304f2a4,3,3,300,5d7bdab5e03e3216,win,UFC 110: Nogueira vs Velasquez,300,Goran Reljic,CB Dollaway,U-DEC,
e892b4a03304f2a4,3,3,300,132f860d02953f4c,loss,UFC 110: Nogueira vs Velasquez,300,CB Dollaway,Goran Reljic,U-DEC,
9763e27bf80abe42,2,3,300,56fcb2c4d99f9d1b,win,UFC Fight Night: Till vs. Masvidal,282,Nad Narimani,Mike Grundy,KO/TKO,Punches
9763e27bf80abe42,2,3,300,776a58a67665a171,loss,UFC Fight Night: Till vs. Masvidal,282,Mike Grundy,Nad Narimani,KO/TKO,Punches
e7938bac3ec8b442,3,3,300,d1c65d2cf2925ddd,win,UFC Fight Night: Hermansson vs. Pyfer,55,Brad Tavares,Gregory Rodrigues,KO/TKO,Punches
e7938bac3ec8b442,3,3,300,0c6d9ea8306c029e,loss,UFC Fight Night: Hermansson vs. Pyfer,55,Gregory Rodrigues,Brad Tavares,KO/TKO,Punches
0df4f4ac27cf2d26,3,3,300,d35298b6df168456,win,UFC Fight Night: Sterling vs. Zalal,300,Julia Polastri,Talita Alencar,U-DEC,
0df4f4ac27cf2d26,3,3,300,abb68e3c7ca128f2,loss,UFC Fight Night: Sterling vs. Zalal,300,Talita Alencar,Julia Polastri,U-DEC,
61cb2ca1469c83ba,1,3,300,9bcf8603ceb25680,loss,UFC 148: Silva vs Sonnen 2,47,Demian Maia,Dong Hyun Kim,KO/TKO,
61cb2ca1469c83ba,1,3,300,427b5953ac8e3a27,win,UFC 148: Silva vs Sonnen 2,47,Dong Hyun Kim,Demian Maia,KO/TKO,
7a26c9407ef64e10,1,3,300,76ee3d666c648f6b,loss,UFC 235: Jones vs. Smith,38,Edmen Shahbazyan,Charles Byrd,KO/TKO,Elbows
7a26c9407ef64e10,1,3,300,4144798612ef96e5,win,UFC 235: Jones vs. Smith,38,Charles Byrd,Edmen Shahbazyan,KO/TKO,Elbows
1197b94bb4b56cc2,1,3,300,863d06a7ef8bc98c,loss,UFC 80: Rapid Fire,90,Alessio Sakara,James Lee,KO/TKO,Punches
1197b94bb4b56cc2,1,3,300,7f955f71fa2ce7ac,win,UFC 80: Rapid Fire,90,James Lee,Alessio Sakara,KO/TKO,Punches
c6a85b67fdd2ef3d,1,3,300,fdd22e895a70e4a8,win,UFC Fight Night: Moreno vs. Kavanagh,150,Wes Schultz,Damian Pinas,KO/TKO,Punch
c6a85b67fdd2ef3d,1,3,300,b4443fae47e7eb9d,loss,UFC Fight Night: Moreno vs. Kavanagh,150,Damian Pinas,Wes Schultz,KO/TKO,Punch
a2c0f4142ba4ba75,3,3,300,c2e3e67b5911bfb7,win,UFC Fight Night: Shogun vs Sonnen,300,Daniel Pineda,Diego Brandao,U-DEC,
a2c0f4142ba4ba75,3,3,300,361d49960a196976,loss,UFC Fight Night: Shogun vs Sonnen,300,Diego Brandao,Daniel Pineda,U-DEC,
45500515780758f0,2,3,300,67f272324a030d00,win,UFC Fight Night: Hendricks vs Thompson,88,Alex Nicholson,Misha Cirkunov,SUB,Neck Crank
45500515780758f0,2,3,300,2b6d855c6e280fb1,loss,UFC Fight Night: Hendricks vs Thompson,88,Misha Cirkunov,Alex Nicholson,SUB,Neck Crank
0f3a91caeaa55094,1,3,300,e4277e87a789d687,win,UFC Fight Night: Barboza vs. Chikadze,184,Darren Stewart,Dustin Jacoby,KO/TKO,Punches
0f3a91caeaa55094,1,3,300,a17ad5a5048e8c3f,loss,UFC Fight Night: Barboza vs. Chikadze,184,Dustin Jacoby,Darren Stewart,KO/TKO,Punches
9b6135943a4c8fe7,3,3,300,5c126c6aac3ef364,loss,UFC Fight Night: Ortega vs. The Korean Zombie,300,Gillian Robertson,Poliana Botelho,U-DEC,
9b6135943a4c8fe7,3,3,300,38c7f72747f4f712,win,UFC Fight Night: Ortega vs. The Korean Zombie,300,Poliana Botelho,Gillian Robertson,U-DEC,
c82acd7b17915591,1,3,300,34ff304266360297,win,UFC Fight Night: De Ridder vs. Allen,74,Jasmine Jasudavicius,Manon Fiorot,KO/TKO,Punches
c82acd7b17915591,1,3,300,a9e260472d321361,loss,UFC Fight Night: De Ridder vs. Allen,74,Manon Fiorot,Jasmine Jasudavicius,KO/TKO,Punches
7c883cf0b5eedc59,3,3,300,eff47295daf721a6,win,UFC on FOX: Dos Anjos vs. Cowboy 2,250,Josh Samman,Tamdan McCrory,SUB,Triangle Choke
7c883cf0b5eedc59,3,3,300,9deff9e3e8d94d47,loss,UFC on FOX: Dos Anjos vs. Cowboy 2,250,Tamdan McCrory,Josh Samman,SUB,Triangle Choke
ba2f3b9a12400aa0,3,3,300,80fa8218c99f9c58,win,UFC 196: McGregor vs Diaz,300,Valentina Shevchenko,Amanda Nunes,U-DEC,
ba2f3b9a12400aa0,3,3,300,132deb59abae64b1,loss,UFC 196: McGregor vs Diaz,300,Amanda Nunes,Valentina Shevchenko,U-DEC,
c73b81e7c1c1cccc,3,3,300,99506df1af6c8b3b,win,UFC 222: Cyborg vs. Kunitskaya,300,Pedro Munhoz,John Dodson,S-DEC,
c73b81e7c1c1cccc,3,3,300,6bd02119599741a4,loss,UFC 222: Cyborg vs. Kunitskaya,300,John Dodson,Pedro Munhoz,S-DEC,
dd12bf51c5ed7f1e,1,3,300,681399317dbf4701,win,UFC Fight Night: Strickland vs. Hernandez,79,Geoff Neal,Uros Medic,KO/TKO,Punch
dd12bf51c5ed7f1e,1,3,300,b997be68943010fc,loss,UFC Fight Night: Strickland vs. Hernandez,79,Uros Medic,Geoff Neal,KO/TKO,Punch
e99f92b92e90b228,1,3,300,a8e6a69796280f17,loss,UFC 198: Werdum vs Miocic,219,Thiago Santos,Nate Marquardt,KO/TKO,Punch
e99f92b92e90b228,1,3,300,dea070ed4a2a8281,win,UFC 198: Werdum vs Miocic,219,Nate Marquardt,Thiago Santos,KO/TKO,Punch
e8c16b26a4bfe163,5,5,300,c849740a3ff51931,win,UFC 177: Dillashaw vs Soto,140,Joe Soto,TJ Dillashaw,KO/TKO,Kick
e8c16b26a4bfe163,5,5,300,a4e85a58fbce64b2,loss,UFC 177: Dillashaw vs Soto,140,TJ Dillashaw,Joe Soto,KO/TKO,Kick
3cf1d67a20ae1c18,3,3,300,af62f99eb7606308,win,UFC 201: Lawler vs. Woodley,300,Francisco Rivera,Erik Perez,U-DEC,
3cf1d67a20ae1c18,3,3,300,7ea4a9f07df33a45,loss,UFC 201: Lawler vs. Woodley,300,Erik Perez,Francisco Rivera,U-DEC,
e5cf527ed3963a0e,1,3,300,173acb3f920082b8,loss,UFC Fight Night: Bisping vs Le,66,Yuta Sasaki,Roland Delorme,SUB,Rear Naked Choke
e5cf527ed3963a0e,1,3,300,7c3c48cf54a2848e,win,UFC Fight Night: Bisping vs Le,66,Roland Delorme,Yuta Sasaki,SUB,Rear Naked Choke
029f5c36820fdc09,3,3,300,3b0a516d2921e0d6,loss,UFC 275: Teixeira vs. Prochazka,300,Kyung Ho Kang,Batgerel Danaa,U-DEC,
029f5c36820fdc09,3,3,300,a7897d200692ab64,win,UFC 275: Teixeira vs. Prochazka,300,Batgerel Danaa,Kyung Ho Kang,U-DEC,
8c8337ce8437fe2e,1,3,300,902ec2cc48c8ae8a,win,UFC Fight Night: Ribas vs. Namajunas,135,Ricardo Ramos,Julian Erosa,SUB,Guillotine Choke
8c8337ce8437fe2e,1,3,300,1ae8f3c723aacff4,loss,UFC Fight Night: Ribas vs. Namajunas,135,Julian Erosa,Ricardo Ramos,SUB,Guillotine Choke
421842986f10851e,2,3,300,fd5b6598a3b70c0a,win,UFC 139: Shogun vs Henderson,42,Matt Brown,Seth Baczynski,SUB,Guillotine Choke
421842986f10851e,2,3,300,31123249b0bbf52e,loss,UFC 139: Shogun vs Henderson,42,Seth Baczynski,Matt Brown,SUB,Guillotine Choke
ab1aa23060d4e87b,2,3,300,da22387a0407a2dc,win,UFC Fight Night: Vettori vs. Dolidze 2,249,Cody Gibson,Da'Mon Blackshear,SUB,Kimura
ab1aa23060d4e87b,2,3,300,700a674c042b7a96,loss,UFC Fight Night: Vettori vs. Dolidze 2,249,Da'Mon Blackshear,Cody Gibson,SUB,Kimura
4d0029ad31bdd85a,1,3,300,9d62c2d8ee151f08,win,UFC Fight Night: Kara-France vs. Albazi,105,Ketlen Souza,Karine Silva,SUB,Other - Lock
4d0029ad31bdd85a,1,3,300,8bd4200561c77a62,loss,UFC Fight Night: Kara-France vs. Albazi,105,Karine Silva,Ketlen Souza,SUB,Other - Lock
22ba4f1b0aafbf82,3,3,300,fc08099550072fe4,loss,UFC 328: Chimaev vs. Strickland,300,Alexander Volkov,Waldo Cortes Acosta,U-DEC,
22ba4f1b0aafbf82,3,3,300,279566840aa55bf2,win,UFC 328: Chimaev vs. Strickland,300,Waldo Cortes Acosta,Alexander Volkov,U-DEC,
e508ba268cb295c0,3,3,300,2f5cbecbbe18bac4,win,UFC Fight Night: Cowboy vs Cowboy,300,Anthony Hamilton,Shamil Abdurakhimov,U-DEC,
e508ba268cb295c0,3,3,300,c727c7d31c50c4cf,loss,UFC Fight Night: Cowboy vs Cowboy,300,Shamil Abdurakhimov,Anthony Hamilton,U-DEC,
a3b268798d3ab216,1,3,300,d43a048a880efdff,win,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,95,Jason Thacker,Chris Leben,KO/TKO,Punches
a3b268798d3ab216,1,3,300,f0264252e191da22,loss,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,95,Chris Leben,Jason Thacker,KO/TKO,Punches
3e3db8c37096c260,3,3,300,3c660c90d48fc80d,loss,UFC 178: Johnson vs Cariaso,58,Yoel Romero,Tim Kennedy,KO/TKO,Punch
3e3db8c37096c260,3,3,300,f77c68bb4be8516d,win,UFC 178: Johnson vs Cariaso,58,Tim Kennedy,Yoel Romero,KO/TKO,Punch
e332aec001b34f50,5,5,300,07f72a2a7591b409,win,UFC 172: Jones vs Teixeira,300,Glover Teixeira,Jon Jones,U-DEC,
e332aec001b34f50,5,5,300,7ff97850e8c32bda,loss,UFC 172: Jones vs Teixeira,300,Jon Jones,Glover Teixeira,U-DEC,
ced01368259428f5,3,3,300,84b3e7d38f2d2ec5,win,UFC Fight Night: Emmett vs. Topuria,300,Phil Rowe,Neil Magny,S-DEC,
ced01368259428f5,3,3,300,8e382b585a92affe,loss,UFC Fight Night: Emmett vs. Topuria,300,Neil Magny,Phil Rowe,S-DEC,
0810cdbeb9dd4d02,2,3,300,97cf1a2c7c5e7889,win,UFC 287: Pereira vs. Adesanya 2,36,Shayilan Nuerdanbieke,Steve Garcia,KO/TKO,Punch
0810cdbeb9dd4d02,2,3,300,0a73acff6325c1e2,loss,UFC 287: Pereira vs. Adesanya 2,36,Steve Garcia,Shayilan Nuerdanbieke,KO/TKO,Punch
2f4baf8f94c400cd,2,3,300,5b5b9c6f6f270369,loss,UFC Fight Night 6,52,Jake O'Brien,Kristof Midoux,KO/TKO,Punches
2f4baf8f94c400cd,2,3,300,20bcc9966affb19c,win,UFC Fight Night 6,52,Kristof Midoux,Jake O'Brien,KO/TKO,Punches
8028d5de087755dc,3,3,300,6f242453c91a5af0,loss,UFC Fight Night: Weidman vs. Gastelum,300,Darren Elkins,Dennis Bermudez,S-DEC,
8028d5de087755dc,3,3,300,92a9aa9c93192871,win,UFC Fight Night: Weidman vs. Gastelum,300,Dennis Bermudez,Darren Elkins,S-DEC,
b71192c8fe23078c,3,3,300,776a58a67665a171,win,UFC Fight Night: Shogun vs. Smith,300,Khalid Taha,Nad Narimani,U-DEC,
b71192c8fe23078c,3,3,300,b4537562f88ac582,loss,UFC Fight Night: Shogun vs. Smith,300,Nad Narimani,Khalid Taha,U-DEC,
397dd9a8694ef413,1,3,300,33efaf2d0941cfcf,win,UFC 274: Oliveira vs. Gaethje,155,Cameron VanCamp,Andre Fialho,KO/TKO,Punch
397dd9a8694ef413,1,3,300,87e2468b986ebb79,loss,UFC 274: Oliveira vs. Gaethje,155,Andre Fialho,Cameron VanCamp,KO/TKO,Punch
523e8ca343a0becc,3,3,300,50db8711c70196cd,win,UFC 159: Jones vs Sonnen,33,Gian Villante,Ovince Saint Preux,M-DEC,
523e8ca343a0becc,3,3,300,fcd448a2fe1a23cc,loss,UFC 159: Jones vs Sonnen,33,Ovince Saint Preux,Gian Villante,M-DEC,
251983e1bdae20fe,3,3,300,5b86d491d63890c5,win,UFC Fight Night: Cannonier vs. Imavov,300,Thiago Moises,Ludovit Klein,U-DEC,
